;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;198;33;28.8901098901
1;2;Champagne;96;16;34.0476190476
2;3;Picardie;96;16;28.4468085106
3;4;Haute-Normandie;66;11;28.2903225806
4;5;Centre;78;13;31.3714285714
5;6;Basse-Normandie;84;14;36.0
6;7;Bourgogne;30;5;39.6153846154
7;8;Nord;96;16;28.9782608696
8;9;Lorraine;102;17;26.8367346939
9;10;Alsace;90;15;25.5
10;11;Franche Comté;18;3;22.1111111111
11;12;Pays de la Loire;132;22;31.131147541
12;13;Bretagne;144;24;32.6805555556
13;14;Poitou Charentes;96;16;37.1086956522
14;15;Aquitaine;156;26;30.2191780822
15;16;Midi-Pyrénées;78;13;27.0
16;17;limousin;18;3;30.625
17;18;Rhône-Alpes;144;24;24.4920634921
18;19;Auvergne;54;9;27.8518518519
19;20;Languedoc;108;18;26.2549019608
20;21;Provence Côte d'Azur;108;18;34.9056603774
