;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;6;6;37.0
1;2;Champagne;4;4;22.5
2;3;Picardie;2;2;35.0
3;4;Haute-Normandie;1;1;
4;5;Centre;9;9;40.0
5;6;Basse-Normandie;1;1;45.0
6;7;Bourgogne;2;2;30.0
7;8;Nord;6;6;21.75
8;9;Lorraine;7;7;32.5
9;10;Alsace;2;2;42.5
10;11;Franche Comté;4;4;26.25
11;12;Pays de la Loire;7;7;37.5
12;13;Bretagne;7;7;44.2857142857
13;14;Poitou Charentes;4;4;31.25
14;15;Aquitaine;14;14;43.0769230769
15;16;Midi-Pyrénées;6;6;35.0
16;17;limousin;2;2;45.0
17;18;Rhône-Alpes;8;8;30.0
18;19;Auvergne;6;6;36.6666666667
19;20;Languedoc;10;10;33.5
20;21;Provence Côte d'Azur;6;6;31.25
