;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;62;62;40.3728813559
1;2;Champagne;1;1;40.0
2;3;Picardie;10;10;31.0
3;4;Haute-Normandie;4;4;31.25
4;5;Centre;4;4;43.75
5;6;Basse-Normandie;5;5;34.0
6;7;Bourgogne;1;1;15.0
7;8;Nord;5;5;37.0
8;9;Lorraine;9;9;29.5
9;10;Alsace;6;6;66.0
10;11;Franche Comté;2;2;67.5
11;12;Pays de la Loire;12;12;45.4166666667
12;13;Bretagne;7;7;36.4285714286
13;14;Poitou Charentes;3;3;42.5
14;15;Aquitaine;11;11;40.0
15;16;Midi-Pyrénées;7;7;38.5714285714
16;17;limousin;1;1;25.0
17;18;Rhône-Alpes;20;20;31.9
18;19;Auvergne;3;3;16.6666666667
19;20;Languedoc;4;4;28.75
20;21;Provence Côte d'Azur;12;12;39.8333333333
