;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;1692;282;32.3247631935
1;2;Champagne;354;59;37.0251572327
2;3;Picardie;414;69;35.2598870056
3;4;Haute-Normandie;318;53;35.6569343066
4;5;Centre;540;90;36.3348214286
5;6;Basse-Normandie;300;50;34.3382352941
6;7;Bourgogne;216;36;29.6666666667
7;8;Nord;600;100;30.0190114068
8;9;Lorraine;480;80;29.2222222222
9;10;Alsace;270;45;32.2666666667
10;11;Franche Comté;306;51;31.7375886525
11;12;Pays de la Loire;600;100;33.6962962963
12;13;Bretagne;606;101;35.2553956835
13;14;Poitou Charentes;444;74;34.961352657
14;15;Aquitaine;582;97;34.0674603175
15;16;Midi-Pyrénées;450;75;32.7980295567
16;17;limousin;102;17;33.5227272727
17;18;Rhône-Alpes;870;145;31.173126615
18;19;Auvergne;258;43;30.694214876
19;20;Languedoc;672;112;30.0610169492
20;21;Provence Côte d'Azur;576;96;30.3203125
