;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;60;60;19.358490566
1;2;Champagne;4;4;11.25
2;3;Picardie;22;22;22.1428571429
3;4;Haute-Normandie;13;13;15.2
4;5;Centre;9;9;20.5555555556
5;6;Basse-Normandie;12;12;15.6363636364
6;7;Bourgogne;9;9;18.75
7;8;Nord;9;9;14.4444444444
8;9;Lorraine;17;17;20.5
9;10;Alsace;12;12;17.8181818182
10;11;Franche Comté;8;8;18.25
11;12;Pays de la Loire;26;26;19.5384615385
12;13;Bretagne;17;17;18.9285714286
13;14;Poitou Charentes;10;10;15.0
14;15;Aquitaine;21;21;22.0
15;16;Midi-Pyrénées;8;8;15.625
16;17;limousin;4;4;21.25
17;18;Rhône-Alpes;46;46;16.6097560976
18;19;Auvergne;8;8;13.125
19;20;Languedoc;20;20;16.2
20;21;Provence Côte d'Azur;28;28;17.8571428571
