;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;20;20;34.4117647059
1;2;Champagne;6;6;36.25
2;3;Picardie;9;9;25.625
3;4;Haute-Normandie;4;4;43.3333333333
4;5;Centre;11;11;36.3636363636
5;6;Basse-Normandie;15;15;32.8571428571
6;7;Bourgogne;2;2;45.0
7;8;Nord;11;11;26.1818181818
8;9;Lorraine;10;10;30.6
9;10;Alsace;13;13;33.3333333333
10;11;Franche Comté;4;4;28.75
11;12;Pays de la Loire;11;11;32.7272727273
12;13;Bretagne;15;15;28.6666666667
13;14;Poitou Charentes;11;11;35.1818181818
14;15;Aquitaine;18;18;33.4375
15;16;Midi-Pyrénées;13;13;34.0909090909
16;17;limousin;4;4;20.0
17;18;Rhône-Alpes;17;17;36.25
18;19;Auvergne;13;13;36.6666666667
19;20;Languedoc;11;11;45.0
20;21;Provence Côte d'Azur;11;11;33.3333333333
