;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;62;62;37.6140350877
1;2;Champagne;1;1;30.0
2;3;Picardie;10;10;22.2222222222
3;4;Haute-Normandie;4;4;27.5
4;5;Centre;4;4;51.25
5;6;Basse-Normandie;5;5;41.4
6;7;Bourgogne;1;1;25.0
7;8;Nord;5;5;98.3333333333
8;9;Lorraine;9;9;27.0
9;10;Alsace;6;6;28.75
10;11;Franche Comté;2;2;27.5
11;12;Pays de la Loire;12;12;37.6363636364
12;13;Bretagne;7;7;36.4285714286
13;14;Poitou Charentes;3;3;50.0
14;15;Aquitaine;11;11;32.7272727273
15;16;Midi-Pyrénées;7;7;33.3333333333
16;17;limousin;1;1;30.0
17;18;Rhône-Alpes;20;20;37.25
18;19;Auvergne;3;3;18.3333333333
19;20;Languedoc;4;4;30.0
20;21;Provence Côte d'Azur;12;12;45.0
