;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;1914;319;31.5733496333
1;2;Champagne;420;70;33.0833333333
2;3;Picardie;474;79;31.2836538462
3;4;Haute-Normandie;474;79;32.3301435407
4;5;Centre;678;113;32.7007042254
5;6;Basse-Normandie;516;86;30.4669421488
6;7;Bourgogne;192;32;32.2891566265
7;8;Nord;762;127;29.74617737
8;9;Lorraine;684;114;32.7301587302
9;10;Alsace;444;74;30.8810810811
10;11;Franche Comté;480;80;31.9663461538
11;12;Pays de la Loire;750;125;32.3262839879
12;13;Bretagne;714;119;32.8537313433
13;14;Poitou Charentes;540;90;30.9494163424
14;15;Aquitaine;882;147;30.6030150754
15;16;Midi-Pyrénées;468;78;31.1346153846
16;17;limousin;162;27;28.1549295775
17;18;Rhône-Alpes;1188;198;31.922787194
18;19;Auvergne;444;74;33.1756097561
19;20;Languedoc;852;142;30.7571059432
20;21;Provence Côte d'Azur;786;131;31.9256198347
