;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;48;48;19.4166666667
1;2;Champagne;7;7;22.0
2;3;Picardie;9;9;21.4444444444
3;4;Haute-Normandie;17;17;16.1764705882
4;5;Centre;6;6;15.0
5;6;Basse-Normandie;8;8;19.0
6;7;Bourgogne;6;6;16.0
7;8;Nord;13;13;20.0
8;9;Lorraine;13;13;17.2307692308
9;10;Alsace;6;6;7.75
10;11;Franche Comté;3;3;18.3333333333
11;12;Pays de la Loire;14;14;15.6153846154
12;13;Bretagne;17;17;17.6470588235
13;14;Poitou Charentes;16;16;17.5
14;15;Aquitaine;18;18;19.4375
15;16;Midi-Pyrénées;9;9;18.125
16;17;limousin;1;1;15.0
17;18;Rhône-Alpes;31;31;16.3571428571
18;19;Auvergne;9;9;14.7777777778
19;20;Languedoc;12;12;17.7272727273
20;21;Provence Côte d'Azur;20;20;17.5263157895
