;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;3;3;22.5
1;2;Champagne;5;5;30.0
2;3;Picardie;2;2;15.0
3;4;Haute-Normandie;3;3;22.5
4;5;Centre;4;4;30.0
5;6;Basse-Normandie;3;3;12.5
6;7;Bourgogne;1;1;
7;8;Nord;8;8;16.4285714286
8;9;Lorraine;4;4;12.5
9;10;Alsace;3;3;12.5
10;11;Franche Comté;1;1;6.0
11;12;Pays de la Loire;1;1;25.0
12;13;Bretagne;1;1;20.0
13;14;Poitou Charentes;1;1;15.0
14;15;Aquitaine;0;0;
15;16;Midi-Pyrénées;2;2;
16;17;limousin;3;3;22.5
17;18;Rhône-Alpes;2;2;22.5
18;19;Auvergne;0;0;
19;20;Languedoc;2;2;67.5
20;21;Provence Côte d'Azur;2;2;
