;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;90;15;34.1578947368
1;2;Champagne;18;3;32.2222222222
2;3;Picardie;60;10;33.2857142857
3;4;Haute-Normandie;48;8;31.3043478261
4;5;Centre;30;5;30.2
5;6;Basse-Normandie;18;3;30.5555555556
6;7;Bourgogne;18;3;45.0
7;8;Nord;66;11;58.4615384615
8;9;Lorraine;54;9;42.3076923077
9;10;Alsace;18;3;24.1666666667
10;11;Franche Comté;6;1;16.6666666667
11;12;Pays de la Loire;60;10;40.6
12;13;Bretagne;48;8;32.3913043478
13;14;Poitou Charentes;24;4;28.8888888889
14;15;Aquitaine;84;14;31.1842105263
15;16;Midi-Pyrénées;54;9;39.7727272727
16;17;limousin;12;2;35.0
17;18;Rhône-Alpes;96;16;29.3333333333
18;19;Auvergne;18;3;46.6666666667
19;20;Languedoc;54;9;28.375
20;21;Provence Côte d'Azur;48;8;48.9473684211
