;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;64;64;33.3272727273
1;2;Champagne;19;19;35.2777777778
2;3;Picardie;11;11;37.2222222222
3;4;Haute-Normandie;3;3;32.5
4;5;Centre;28;28;32.75
5;6;Basse-Normandie;12;12;37.2727272727
6;7;Bourgogne;3;3;40.0
7;8;Nord;32;32;35.5357142857
8;9;Lorraine;14;14;35.3846153846
9;10;Alsace;4;4;53.0
10;11;Franche Comté;5;5;32.25
11;12;Pays de la Loire;11;11;41.8181818182
12;13;Bretagne;8;8;40.0
13;14;Poitou Charentes;8;8;35.625
14;15;Aquitaine;5;5;42.0
15;16;Midi-Pyrénées;5;5;32.0
16;17;limousin;2;2;40.0
17;18;Rhône-Alpes;11;11;40.4545454545
18;19;Auvergne;6;6;30.8333333333
19;20;Languedoc;20;20;36.1
20;21;Provence Côte d'Azur;18;18;37.9411764706
