;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;37;37;21.59375
1;2;Champagne;4;4;22.5
2;3;Picardie;6;6;26.25
3;4;Haute-Normandie;8;8;17.6666666667
4;5;Centre;12;12;18.0909090909
5;6;Basse-Normandie;5;5;14.4
6;7;Bourgogne;2;2;40.0
7;8;Nord;17;17;19.1333333333
8;9;Lorraine;13;13;19.5833333333
9;10;Alsace;19;19;30.4117647059
10;11;Franche Comté;10;10;21.1111111111
11;12;Pays de la Loire;23;23;16.3
12;13;Bretagne;14;14;22.4285714286
13;14;Poitou Charentes;9;9;19.4444444444
14;15;Aquitaine;16;16;19.0
15;16;Midi-Pyrénées;10;10;14.3
16;17;limousin;6;6;22.3333333333
17;18;Rhône-Alpes;31;31;18.8928571429
18;19;Auvergne;8;8;16.6666666667
19;20;Languedoc;20;20;15.1578947368
20;21;Provence Côte d'Azur;9;9;13.125
