;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;222;37;36.5531914894
1;2;Champagne;24;4;52.5
2;3;Picardie;36;6;29.7333333333
3;4;Haute-Normandie;48;8;27.2222222222
4;5;Centre;72;12;36.4
5;6;Basse-Normandie;30;5;33.9285714286
6;7;Bourgogne;12;2;33.75
7;8;Nord;102;17;27.5102040816
8;9;Lorraine;78;13;31.1290322581
9;10;Alsace;114;19;31.7346938776
10;11;Franche Comté;60;10;33.275862069
11;12;Pays de la Loire;138;23;30.1166666667
12;13;Bretagne;84;14;39.9736842105
13;14;Poitou Charentes;54;9;30.0
14;15;Aquitaine;96;16;33.75
15;16;Midi-Pyrénées;60;10;26.0
16;17;limousin;36;6;34.1176470588
17;18;Rhône-Alpes;186;31;33.1857142857
18;19;Auvergne;48;8;28.2608695652
19;20;Languedoc;120;20;31.5263157895
20;21;Provence Côte d'Azur;54;9;33.32
