;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;182;26;39.2196531792
1;2;Champagne;28;4;39.7727272727
2;3;Picardie;35;5;48.4375
3;4;Haute-Normandie;56;8;31.6326530612
4;5;Centre;21;3;56.25
5;6;Basse-Normandie;35;5;45.0
6;7;Bourgogne;21;3;31.3157894737
7;8;Nord;35;5;35.0
8;9;Lorraine;35;5;35.0
9;10;Alsace;28;4;32.3214285714
10;11;Franche Comté;7;1;32.1428571429
11;12;Pays de la Loire;42;6;36.9142857143
12;13;Bretagne;56;8;38.1481481481
13;14;Poitou Charentes;14;2;48.9285714286
14;15;Aquitaine;56;8;42.5454545455
15;16;Midi-Pyrénées;21;3;33.6842105263
16;17;limousin;7;1;52.1428571429
17;18;Rhône-Alpes;119;17;38.3693693694
18;19;Auvergne;7;1;60.0
19;20;Languedoc;56;8;34.3090909091
20;21;Provence Côte d'Azur;70;10;45.223880597
