;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;37;37;42.5
1;2;Champagne;4;4;90.0
2;3;Picardie;6;6;27.5
3;4;Haute-Normandie;8;8;48.75
4;5;Centre;12;12;45.0
5;6;Basse-Normandie;5;5;39.0
6;7;Bourgogne;2;2;40.0
7;8;Nord;17;17;32.9411764706
8;9;Lorraine;13;13;37.0833333333
9;10;Alsace;19;19;35.5882352941
10;11;Franche Comté;10;10;46.0
11;12;Pays de la Loire;23;23;40.8571428571
12;13;Bretagne;14;14;59.5833333333
13;14;Poitou Charentes;9;9;34.375
14;15;Aquitaine;16;16;40.7142857143
15;16;Midi-Pyrénées;10;10;38.3333333333
16;17;limousin;6;6;42.0
17;18;Rhône-Alpes;31;31;33.8
18;19;Auvergne;8;8;35.625
19;20;Languedoc;20;20;33.3529411765
20;21;Provence Côte d'Azur;9;9;25.0
