;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;32;32;38.4838709677
1;2;Champagne;0;0;
2;3;Picardie;11;11;70.5
3;4;Haute-Normandie;9;9;41.4444444444
4;5;Centre;5;5;26.0
5;6;Basse-Normandie;4;4;28.75
6;7;Bourgogne;5;5;40.0
7;8;Nord;4;4;33.75
8;9;Lorraine;6;6;40.0
9;10;Alsace;3;3;31.6666666667
10;11;Franche Comté;5;5;39.0
11;12;Pays de la Loire;8;8;37.8571428571
12;13;Bretagne;10;10;63.5
13;14;Poitou Charentes;4;4;25.0
14;15;Aquitaine;8;8;47.5
15;16;Midi-Pyrénées;6;6;48.3333333333
16;17;limousin;4;4;36.25
17;18;Rhône-Alpes;20;20;45.9473684211
18;19;Auvergne;5;5;28.0
19;20;Languedoc;10;10;44.0
20;21;Provence Côte d'Azur;14;14;47.6923076923
