;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;66;11;33.0
1;2;Champagne;12;2;25.0
2;3;Picardie;24;4;25.0
3;4;Haute-Normandie;30;5;32.3076923077
4;5;Centre;36;6;28.2142857143
5;6;Basse-Normandie;12;2;26.6666666667
6;7;Bourgogne;12;2;25.8333333333
7;8;Nord;42;7;29.4736842105
8;9;Lorraine;36;6;34.6666666667
9;10;Alsace;36;6;39.6666666667
10;11;Franche Comté;24;4;31.25
11;12;Pays de la Loire;60;10;32.24
12;13;Bretagne;42;7;47.3684210526
13;14;Poitou Charentes;30;5;30.6666666667
14;15;Aquitaine;60;10;34.375
15;16;Midi-Pyrénées;24;4;31.0
16;17;limousin;12;2;36.6666666667
17;18;Rhône-Alpes;90;15;32.3333333333
18;19;Auvergne;6;1;10.0
19;20;Languedoc;78;13;26.8611111111
20;21;Provence Côte d'Azur;24;4;42.0
