;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;20;20;38.4210526316
1;2;Champagne;6;6;33.75
2;3;Picardie;9;9;20.8333333333
3;4;Haute-Normandie;4;4;40.0
4;5;Centre;11;11;33.6363636364
5;6;Basse-Normandie;15;15;51.7142857143
6;7;Bourgogne;2;2;67.5
7;8;Nord;11;11;29.3636363636
8;9;Lorraine;10;10;43.5
9;10;Alsace;13;13;38.75
10;11;Franche Comté;4;4;28.75
11;12;Pays de la Loire;11;11;45.4545454545
12;13;Bretagne;15;15;32.8571428571
13;14;Poitou Charentes;11;11;29.5
14;15;Aquitaine;18;18;40.0
15;16;Midi-Pyrénées;13;13;38.8461538462
16;17;limousin;4;4;20.0
17;18;Rhône-Alpes;17;17;33.5294117647
18;19;Auvergne;13;13;38.3333333333
19;20;Languedoc;11;11;40.4545454545
20;21;Provence Côte d'Azur;11;11;35.625
