;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
36;110006;7;lundi;1;0;30.0;3.0;2.0
37;110006;7;lundi;2;1;;;
38;110006;7;lundi;3;0;45.0;3.0;2.0
39;110006;7;lundi;4;1;;;
40;110006;7;lundi;5;0;30.0;1.0;2.0
41;110006;7;lundi;6;1;;;
78;110007;7;dimanche;1;0;15.0;1.0;2.0
79;110007;7;dimanche;2;0;;;
80;110007;7;dimanche;3;0;30.0;1.0;2.0
81;110007;7;dimanche;4;1;;;
82;110007;7;dimanche;5;0;35.0;1.0;2.0
83;110007;7;dimanche;6;0;;;
120;110020;7;dimanche;1;0;10.0;1.0;2.0
121;110020;7;dimanche;2;1;;;
122;110020;7;dimanche;3;0;175.0;3.0;2.0
123;110020;7;dimanche;4;1;;;
124;110020;7;dimanche;5;0;20.0;1.0;2.0
125;110020;7;dimanche;6;1;;;
162;110021;7;samedi;1;0;20.0;1.0;2.0
163;110021;7;samedi;2;0;;;
164;110021;7;samedi;3;0;45.0;1.0;2.0
165;110021;7;samedi;4;0;;;
166;110021;7;samedi;5;0;30.0;1.0;2.0
167;110021;7;samedi;6;0;;;
204;110025;7;mardi;1;0;10.0;1.0;1.0
205;110025;7;mardi;2;0;;;
206;110025;7;mardi;3;0;15.0;1.0;2.0
207;110025;7;mardi;4;0;;;
208;110025;7;mardi;5;0;20.0;1.0;2.0
209;110025;7;mardi;6;0;;;
246;110034;7;lundi;1;0;19.0;1.0;1.0
247;110034;7;lundi;2;0;;;
248;110034;7;lundi;3;0;32.0;1.0;1.0
249;110034;7;lundi;4;0;;;
250;110034;7;lundi;5;0;27.0;1.0;1.0
251;110034;7;lundi;6;1;;;
288;110046;7;vendredi;1;0;30.0;1.0;2.0
289;110046;7;vendredi;2;1;;;
290;110046;7;vendredi;3;0;60.0;1.0;2.0
291;110046;7;vendredi;4;1;;;
292;110046;7;vendredi;5;0;60.0;1.0;2.0
293;110046;7;vendredi;6;0;;;
330;110057;7;vendredi;1;0;10.0;1.0;1.0
331;110057;7;vendredi;2;0;;;
332;110057;7;vendredi;3;0;35.0;6.0;4.0
333;110057;7;vendredi;4;0;;;
334;110057;7;vendredi;5;0;30.0;1.0;2.0
335;110057;7;vendredi;6;0;;;
372;110067;7;samedi;1;0;30.0;1.0;2.0
373;110067;7;samedi;2;1;;;
374;110067;7;samedi;3;0;45.0;1.0;2.0
375;110067;7;samedi;4;0;;;
376;110067;7;samedi;5;0;60.0;3.0;2.0
377;110067;7;samedi;6;0;;;
414;110071;7;jeudi;1;0;5.0;2.0;1.0
415;110071;7;jeudi;2;0;;;
416;110071;7;jeudi;3;0;30.0;2.0;4.0
417;110071;7;jeudi;4;0;;;
418;110071;7;jeudi;5;1;;;
419;110071;7;jeudi;6;0;;;
456;110081;7;mercredi;1;0;;1.0;2.0
457;110081;7;mercredi;2;1;;;
458;110081;7;mercredi;3;0;35.0;1.0;2.0
459;110081;7;mercredi;4;0;;;
460;110081;7;mercredi;5;0;11.0;1.0;2.0
461;110081;7;mercredi;6;1;;;
498;110110;7;jeudi;1;0;15.0;1.0;1.0
499;110110;7;jeudi;2;1;;;
500;110110;7;jeudi;3;0;25.0;4.0;3.0
501;110110;7;jeudi;4;0;;;
502;110110;7;jeudi;5;1;;;
503;110110;7;jeudi;6;1;;;
540;110113;7;mercredi;1;0;30.0;1.0;2.0
541;110113;7;mercredi;2;1;;;
542;110113;7;mercredi;3;0;30.0;1.0;2.0
543;110113;7;mercredi;4;0;;;
544;110113;7;mercredi;5;0;30.0;1.0;2.0
545;110113;7;mercredi;6;0;;;
582;110125;7;vendredi;1;0;15.0;0.0;3.0
583;110125;7;vendredi;2;1;;;
584;110125;7;vendredi;3;0;30.0;0.0;3.0
585;110125;7;vendredi;4;1;;;
586;110125;7;vendredi;5;0;60.0;0.0;9.0
587;110125;7;vendredi;6;1;;;
624;110137;7;lundi;1;0;30.0;1.0;2.0
625;110137;7;lundi;2;1;;;
626;110137;7;lundi;3;0;30.0;1.0;2.0
627;110137;7;lundi;4;1;;;
628;110137;7;lundi;5;0;30.0;1.0;2.0
629;110137;7;lundi;6;1;;;
666;110147;7;jeudi;1;1;;;
667;110147;7;jeudi;2;0;;;
668;110147;7;jeudi;3;0;25.0;1.0;1.0
669;110147;7;jeudi;4;0;;;
670;110147;7;jeudi;5;0;10.0;1.0;1.0
671;110147;7;jeudi;6;0;;;
708;110152;7;mercredi;1;0;25.0;1.0;2.0
709;110152;7;mercredi;2;0;;;
710;110152;7;mercredi;3;0;65.0;3.0;2.0
711;110152;7;mercredi;4;0;;;
712;110152;7;mercredi;5;0;60.0;1.0;2.0
713;110152;7;mercredi;6;1;;;
750;110167;7;lundi;1;0;15.0;1.0;1.0
751;110167;7;lundi;2;1;;;
752;110167;7;lundi;3;0;60.0;1.0;1.0
753;110167;7;lundi;4;1;;;
754;110167;7;lundi;5;0;90.0;5.0;3.0
755;110167;7;lundi;6;1;;;
792;110174;7;vendredi;1;0;30.0;1.0;1.0
793;110174;7;vendredi;2;0;;;
794;110174;7;vendredi;3;1;;;
795;110174;7;vendredi;4;1;;;
796;110174;7;vendredi;5;0;;1.0;1.0
797;110174;7;vendredi;6;0;;;
834;110185;7;dimanche;1;0;30.0;1.0;1.0
835;110185;7;dimanche;2;1;;;
836;110185;7;dimanche;3;0;30.0;1.0;2.0
837;110185;7;dimanche;4;1;;;
838;110185;7;dimanche;5;0;60.0;1.0;2.0
839;110185;7;dimanche;6;1;;;
876;110194;7;jeudi;1;0;25.0;1.0;2.0
877;110194;7;jeudi;2;1;;;
878;110194;7;jeudi;3;0;40.0;1.0;2.0
879;110194;7;jeudi;4;1;;;
880;110194;7;jeudi;5;0;150.0;3.0;3.0
881;110194;7;jeudi;6;1;;;
918;110201;7;samedi;1;9;;;
919;110201;7;samedi;2;9;;;
920;110201;7;samedi;3;9;;;
921;110201;7;samedi;4;9;;;
922;110201;7;samedi;5;9;;;
923;110201;7;samedi;6;9;;;
960;110207;7;jeudi;1;0;35.0;1.0;1.0
961;110207;7;jeudi;2;1;;;
962;110207;7;jeudi;3;0;45.0;1.0;1.0
963;110207;7;jeudi;4;0;;;
964;110207;7;jeudi;5;0;45.0;1.0;1.0
965;110207;7;jeudi;6;0;;;
1002;110208;7;dimanche;1;1;;;
1003;110208;7;dimanche;2;1;;;
1004;110208;7;dimanche;3;0;20.0;1.0;1.0
1005;110208;7;dimanche;4;0;;;
1006;110208;7;dimanche;5;0;15.0;1.0;1.0
1007;110208;7;dimanche;6;1;;;
