;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
12;110006;3;jeudi;1;0;20.0;1.0;2.0
13;110006;3;jeudi;2;0;;;
14;110006;3;jeudi;3;0;45.0;1.0;2.0
15;110006;3;jeudi;4;0;;;
16;110006;3;jeudi;5;0;30.0;1.0;2.0
17;110006;3;jeudi;6;1;;;
54;110007;3;mercredi;1;0;10.0;0.0;9.0
55;110007;3;mercredi;2;1;;;
56;110007;3;mercredi;3;0;30.0;1.0;2.0
57;110007;3;mercredi;4;0;;;
58;110007;3;mercredi;5;0;20.0;1.0;2.0
59;110007;3;mercredi;6;0;;;
96;110020;3;mercredi;1;0;19.0;1.0;2.0
97;110020;3;mercredi;2;1;;;
98;110020;3;mercredi;3;0;25.0;1.0;2.0
99;110020;3;mercredi;4;1;;;
100;110020;3;mercredi;5;0;30.0;1.0;2.0
101;110020;3;mercredi;6;1;;;
138;110021;3;mardi;1;0;30.0;1.0;2.0
139;110021;3;mardi;2;0;;;
140;110021;3;mardi;3;0;40.0;1.0;2.0
141;110021;3;mardi;4;0;;;
142;110021;3;mardi;5;0;30.0;1.0;2.0
143;110021;3;mardi;6;0;;;
180;110025;3;vendredi;1;0;10.0;1.0;2.0
181;110025;3;vendredi;2;0;;;
182;110025;3;vendredi;3;0;15.0;3.0;2.0
183;110025;3;vendredi;4;0;;;
184;110025;3;vendredi;5;0;30.0;1.0;2.0
185;110025;3;vendredi;6;1;;;
222;110034;3;jeudi;1;0;20.0;1.0;1.0
223;110034;3;jeudi;2;0;;;
224;110034;3;jeudi;3;0;25.0;1.0;1.0
225;110034;3;jeudi;4;0;;;
226;110034;3;jeudi;5;0;25.0;1.0;1.0
227;110034;3;jeudi;6;1;;;
264;110046;3;lundi;1;0;30.0;1.0;2.0
265;110046;3;lundi;2;0;;;
266;110046;3;lundi;3;0;60.0;1.0;2.0
267;110046;3;lundi;4;0;;;
268;110046;3;lundi;5;0;60.0;1.0;2.0
269;110046;3;lundi;6;0;;;
306;110057;3;lundi;1;0;10.0;1.0;1.0
307;110057;3;lundi;2;0;;;
308;110057;3;lundi;3;0;105.0;5.0;4.0
309;110057;3;lundi;4;1;;;
310;110057;3;lundi;5;0;30.0;1.0;2.0
311;110057;3;lundi;6;0;;;
348;110067;3;mardi;1;0;15.0;1.0;2.0
349;110067;3;mardi;2;1;;;
350;110067;3;mardi;3;0;30.0;2.0;9.0
351;110067;3;mardi;4;1;;;
352;110067;3;mardi;5;0;45.0;1.0;2.0
353;110067;3;mardi;6;1;;;
390;110071;3;dimanche;1;0;45.0;3.0;2.0
391;110071;3;dimanche;2;0;;;
392;110071;3;dimanche;3;0;50.0;3.0;2.0
393;110071;3;dimanche;4;0;;;
394;110071;3;dimanche;5;0;30.0;3.0;2.0
395;110071;3;dimanche;6;0;;;
432;110081;3;samedi;1;0;20.0;1.0;2.0
433;110081;3;samedi;2;1;;;
434;110081;3;samedi;3;0;48.0;1.0;2.0
435;110081;3;samedi;4;0;;;
436;110081;3;samedi;5;0;4.0;1.0;2.0
437;110081;3;samedi;6;0;;;
474;110110;3;dimanche;1;0;45.0;1.0;3.0
475;110110;3;dimanche;2;1;;;
476;110110;3;dimanche;3;1;;;
477;110110;3;dimanche;4;0;;;
478;110110;3;dimanche;5;0;30.0;3.0;3.0
479;110110;3;dimanche;6;0;;;
516;110113;3;samedi;1;0;15.0;3.0;2.0
517;110113;3;samedi;2;0;;;
518;110113;3;samedi;3;0;60.0;3.0;2.0
519;110113;3;samedi;4;0;;;
520;110113;3;samedi;5;0;90.0;3.0;2.0
521;110113;3;samedi;6;1;;;
558;110125;3;lundi;1;1;;;
559;110125;3;lundi;2;1;;;
560;110125;3;lundi;3;0;50.0;3.0;2.0
561;110125;3;lundi;4;1;;;
562;110125;3;lundi;5;0;40.0;3.0;2.0
563;110125;3;lundi;6;1;;;
600;110137;3;jeudi;1;0;30.0;1.0;2.0
601;110137;3;jeudi;2;1;;;
602;110137;3;jeudi;3;0;30.0;1.0;2.0
603;110137;3;jeudi;4;1;;;
604;110137;3;jeudi;5;0;30.0;1.0;2.0
605;110137;3;jeudi;6;1;;;
642;110147;3;dimanche;1;1;;;
643;110147;3;dimanche;2;0;;;
644;110147;3;dimanche;3;0;17.0;1.0;1.0
645;110147;3;dimanche;4;0;;;
646;110147;3;dimanche;5;1;;;
647;110147;3;dimanche;6;0;;;
684;110152;3;samedi;1;0;10.0;1.0;1.0
685;110152;3;samedi;2;0;;;
686;110152;3;samedi;3;0;75.0;1.0;1.0
687;110152;3;samedi;4;0;;;
688;110152;3;samedi;5;0;60.0;1.0;1.0
689;110152;3;samedi;6;0;;;
726;110167;3;jeudi;1;0;15.0;1.0;1.0
727;110167;3;jeudi;2;1;;;
728;110167;3;jeudi;3;0;60.0;5.0;1.0
729;110167;3;jeudi;4;0;;;
730;110167;3;jeudi;5;0;45.0;1.0;2.0
731;110167;3;jeudi;6;1;;;
768;110174;3;lundi;1;0;30.0;1.0;2.0
769;110174;3;lundi;2;0;;;
770;110174;3;lundi;3;0;30.0;1.0;1.0
771;110174;3;lundi;4;0;;;
772;110174;3;lundi;5;0;60.0;1.0;2.0
773;110174;3;lundi;6;0;;;
810;110185;3;mercredi;1;0;30.0;1.0;1.0
811;110185;3;mercredi;2;1;;;
812;110185;3;mercredi;3;1;;;
813;110185;3;mercredi;4;1;;;
814;110185;3;mercredi;5;0;60.0;5.0;2.0
815;110185;3;mercredi;6;1;;;
852;110194;3;dimanche;1;0;25.0;1.0;2.0
853;110194;3;dimanche;2;1;;;
854;110194;3;dimanche;3;0;45.0;1.0;2.0
855;110194;3;dimanche;4;1;;;
856;110194;3;dimanche;5;0;35.0;1.0;2.0
857;110194;3;dimanche;6;1;;;
894;110201;3;mardi;1;1;;;
895;110201;3;mardi;2;1;;;
896;110201;3;mardi;3;0;60.0;1.0;1.0
897;110201;3;mardi;4;0;;;
898;110201;3;mardi;5;0;60.0;1.0;1.0
899;110201;3;mardi;6;1;;;
936;110207;3;dimanche;1;0;30.0;1.0;4.0
937;110207;3;dimanche;2;1;;;
938;110207;3;dimanche;3;0;30.0;1.0;1.0
939;110207;3;dimanche;4;0;;;
940;110207;3;dimanche;5;0;30.0;1.0;1.0
941;110207;3;dimanche;6;0;;;
978;110208;3;mercredi;1;1;;;
979;110208;3;mercredi;2;1;;;
980;110208;3;mercredi;3;0;45.0;2.0;3.0
981;110208;3;mercredi;4;0;;;
982;110208;3;mercredi;5;0;30.0;1.0;3.0
983;110208;3;mercredi;6;0;;;
1020;110234;3;dimanche;1;0;45.0;1.0;1.0
1021;110234;3;dimanche;2;1;;;
1022;110234;3;dimanche;3;0;;1.0;1.0
1023;110234;3;dimanche;4;1;;;
