;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
0;110006;1;mardi;1;0;20.0;1.0;2.0
1;110006;1;mardi;2;1;;;
2;110006;1;mardi;3;0;45.0;1.0;2.0
3;110006;1;mardi;4;0;;;
4;110006;1;mardi;5;0;30.0;1.0;2.0
5;110006;1;mardi;6;1;;;
42;110007;1;lundi;1;0;15.0;0.0;2.0
43;110007;1;lundi;2;1;;;
44;110007;1;lundi;3;0;30.0;1.0;2.0
45;110007;1;lundi;4;1;;;
46;110007;1;lundi;5;0;20.0;1.0;2.0
47;110007;1;lundi;6;1;;;
84;110020;1;lundi;1;0;7.0;1.0;1.0
85;110020;1;lundi;2;1;;;
86;110020;1;lundi;3;1;;;
87;110020;1;lundi;4;0;;;
88;110020;1;lundi;5;0;40.0;1.0;2.0
89;110020;1;lundi;6;1;;;
126;110021;1;dimanche;1;0;30.0;1.0;2.0
127;110021;1;dimanche;2;0;;;
128;110021;1;dimanche;3;0;45.0;1.0;2.0
129;110021;1;dimanche;4;0;;;
130;110021;1;dimanche;5;0;30.0;1.0;2.0
131;110021;1;dimanche;6;0;;;
168;110025;1;mercredi;1;0;15.0;1.0;2.0
169;110025;1;mercredi;2;0;;;
170;110025;1;mercredi;3;0;30.0;1.0;2.0
171;110025;1;mercredi;4;0;;;
172;110025;1;mercredi;5;0;30.0;1.0;1.0
173;110025;1;mercredi;6;0;;;
210;110034;1;mardi;1;0;15.0;1.0;1.0
211;110034;1;mardi;2;0;;;
212;110034;1;mardi;3;0;35.0;1.0;1.0
213;110034;1;mardi;4;0;;;
214;110034;1;mardi;5;0;30.0;1.0;1.0
215;110034;1;mardi;6;1;;;
252;110046;1;samedi;1;0;30.0;1.0;2.0
253;110046;1;samedi;2;0;;;
254;110046;1;samedi;3;0;55.0;1.0;2.0
255;110046;1;samedi;4;0;;;
256;110046;1;samedi;5;0;90.0;1.0;3.0
257;110046;1;samedi;6;0;;;
294;110057;1;samedi;1;0;20.0;1.0;2.0
295;110057;1;samedi;2;0;;;
296;110057;1;samedi;3;0;40.0;1.0;2.0
297;110057;1;samedi;4;0;;;
298;110057;1;samedi;5;0;150.0;1.0;3.0
299;110057;1;samedi;6;1;;;
336;110067;1;dimanche;1;0;30.0;1.0;2.0
337;110067;1;dimanche;2;1;;;
338;110067;1;dimanche;3;0;30.0;5.0;2.0
339;110067;1;dimanche;4;0;;;
340;110067;1;dimanche;5;0;45.0;1.0;2.0
341;110067;1;dimanche;6;1;;;
378;110071;1;vendredi;1;0;5.0;2.0;1.0
379;110071;1;vendredi;2;1;;;
380;110071;1;vendredi;3;0;25.0;4.0;1.0
381;110071;1;vendredi;4;0;;;
382;110071;1;vendredi;5;0;75.0;5.0;2.0
383;110071;1;vendredi;6;1;;;
420;110081;1;jeudi;1;0;55.0;1.0;1.0
421;110081;1;jeudi;2;0;;;
422;110081;1;jeudi;3;0;60.0;1.0;2.0
423;110081;1;jeudi;4;1;;;
424;110081;1;jeudi;5;0;40.0;1.0;2.0
425;110081;1;jeudi;6;1;;;
462;110110;1;vendredi;1;0;50.0;1.0;1.0
463;110110;1;vendredi;2;1;;;
464;110110;1;vendredi;3;1;;;
465;110110;1;vendredi;4;0;;;
466;110110;1;vendredi;5;0;20.0;1.0;1.0
467;110110;1;vendredi;6;0;;;
504;110113;1;jeudi;1;0;10.0;1.0;2.0
505;110113;1;jeudi;2;1;;;
506;110113;1;jeudi;3;0;15.0;6.0;1.0
507;110113;1;jeudi;4;0;;;
508;110113;1;jeudi;5;0;15.0;3.0;2.0
509;110113;1;jeudi;6;0;;;
546;110125;1;samedi;1;0;15.0;5.0;3.0
547;110125;1;samedi;2;1;;;
548;110125;1;samedi;3;0;20.0;5.0;3.0
549;110125;1;samedi;4;0;;;
550;110125;1;samedi;5;0;60.0;5.0;3.0
551;110125;1;samedi;6;1;;;
588;110137;1;mardi;1;0;30.0;1.0;2.0
589;110137;1;mardi;2;1;;;
590;110137;1;mardi;3;0;30.0;1.0;2.0
591;110137;1;mardi;4;1;;;
592;110137;1;mardi;5;0;30.0;1.0;2.0
593;110137;1;mardi;6;1;;;
630;110147;1;vendredi;1;1;;;
631;110147;1;vendredi;2;0;;;
632;110147;1;vendredi;3;0;22.0;1.0;3.0
633;110147;1;vendredi;4;0;;;
634;110147;1;vendredi;5;0;9.0;1.0;1.0
635;110147;1;vendredi;6;0;;;
672;110152;1;jeudi;1;0;30.0;1.0;2.0
673;110152;1;jeudi;2;0;;;
674;110152;1;jeudi;3;0;20.0;1.0;1.0
675;110152;1;jeudi;4;0;;;
676;110152;1;jeudi;5;0;25.0;1.0;1.0
677;110152;1;jeudi;6;0;;;
714;110167;1;mardi;1;0;30.0;1.0;2.0
715;110167;1;mardi;2;1;;;
716;110167;1;mardi;3;0;60.0;1.0;1.0
717;110167;1;mardi;4;0;;;
718;110167;1;mardi;5;0;45.0;1.0;2.0
719;110167;1;mardi;6;1;;;
756;110174;1;samedi;1;0;30.0;1.0;1.0
757;110174;1;samedi;2;1;;;
758;110174;1;samedi;3;1;;;
759;110174;1;samedi;4;0;;;
760;110174;1;samedi;5;0;90.0;1.0;2.0
761;110174;1;samedi;6;0;;;
798;110185;1;lundi;1;0;30.0;1.0;1.0
799;110185;1;lundi;2;1;;;
800;110185;1;lundi;3;0;30.0;5.0;1.0
801;110185;1;lundi;4;1;;;
802;110185;1;lundi;5;0;45.0;1.0;2.0
803;110185;1;lundi;6;1;;;
840;110194;1;vendredi;1;0;30.0;1.0;2.0
841;110194;1;vendredi;2;1;;;
842;110194;1;vendredi;3;0;35.0;1.0;2.0
843;110194;1;vendredi;4;0;;;
844;110194;1;vendredi;5;0;25.0;1.0;2.0
845;110194;1;vendredi;6;1;;;
