;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
7284;111118;4;samedi;1;1;;;
7285;111118;4;samedi;2;1;;;
7286;111118;4;samedi;3;0;30.0;3.0;2.0
7287;111118;4;samedi;4;1;;;
7288;111118;4;samedi;5;0;60.0;1.0;2.0
7289;111118;4;samedi;6;1;;;
7326;111120;4;mercredi;1;0;15.0;1.0;1.0
7327;111120;4;mercredi;2;0;;;
7328;111120;4;mercredi;3;0;20.0;1.0;1.0
7329;111120;4;mercredi;4;1;;;
7330;111120;4;mercredi;5;0;30.0;1.0;2.0
7331;111120;4;mercredi;6;1;;;
7368;111121;4;vendredi;1;0;20.0;5.0;1.0
7369;111121;4;vendredi;2;0;;;
7370;111121;4;vendredi;3;0;30.0;5.0;3.0
7371;111121;4;vendredi;4;0;;;
7372;111121;4;vendredi;5;0;25.0;1.0;2.0
7373;111121;4;vendredi;6;1;;;
7410;111134;4;jeudi;1;0;;0.0;1.0
7411;111134;4;jeudi;2;1;;;
7412;111134;4;jeudi;3;0;75.0;3.0;2.0
7413;111134;4;jeudi;4;0;;;
7414;111134;4;jeudi;5;0;30.0;3.0;3.0
7415;111134;4;jeudi;6;0;;;
7452;111138;4;samedi;1;0;30.0;1.0;1.0
7453;111138;4;samedi;2;1;;;
7454;111138;4;samedi;3;1;;;
7455;111138;4;samedi;4;0;;;
7456;111138;4;samedi;5;0;45.0;1.0;1.0
7457;111138;4;samedi;6;1;;;
7494;111139;4;vendredi;1;0;30.0;1.0;2.0
7495;111139;4;vendredi;2;1;;;
7496;111139;4;vendredi;3;0;60.0;1.0;2.0
7497;111139;4;vendredi;4;1;;;
7498;111139;4;vendredi;5;0;45.0;1.0;2.0
7499;111139;4;vendredi;6;1;;;
7536;111140;4;jeudi;1;0;10.0;1.0;1.0
7537;111140;4;jeudi;2;0;;;
7538;111140;4;jeudi;3;0;25.0;1.0;2.0
7539;111140;4;jeudi;4;0;;;
7540;111140;4;jeudi;5;0;25.0;1.0;2.0
7541;111140;4;jeudi;6;0;;;
7578;111142;4;lundi;1;0;30.0;1.0;2.0
7579;111142;4;lundi;2;1;;;
7580;111142;4;lundi;3;0;50.0;1.0;2.0
7581;111142;4;lundi;4;1;;;
7582;111142;4;lundi;5;0;35.0;1.0;2.0
7583;111142;4;lundi;6;1;;;
7620;111149;4;mercredi;1;0;10.0;1.0;1.0
7621;111149;4;mercredi;2;0;;;
7622;111149;4;mercredi;3;0;15.0;1.0;2.0
7623;111149;4;mercredi;4;0;;;
7624;111149;4;mercredi;5;0;15.0;1.0;2.0
7625;111149;4;mercredi;6;1;;;
7662;111153;4;lundi;1;0;10.0;1.0;1.0
7663;111153;4;lundi;2;0;;;
7664;111153;4;lundi;3;0;15.0;1.0;2.0
7665;111153;4;lundi;4;0;;;
7666;111153;4;lundi;5;0;25.0;1.0;1.0
7667;111153;4;lundi;6;1;;;
7704;111158;4;jeudi;1;0;20.0;1.0;1.0
7705;111158;4;jeudi;2;1;;;
7706;111158;4;jeudi;3;0;25.0;1.0;2.0
7707;111158;4;jeudi;4;0;;;
7708;111158;4;jeudi;5;0;;1.0;2.0
7709;111158;4;jeudi;6;0;;;
7746;111160;4;mardi;1;0;10.0;1.0;2.0
7747;111160;4;mardi;2;1;;;
7748;111160;4;mardi;3;0;10.0;1.0;1.0
7749;111160;4;mardi;4;1;;;
7750;111160;4;mardi;5;0;15.0;6.0;3.0
7751;111160;4;mardi;6;1;;;
7788;111162;4;jeudi;1;0;30.0;1.0;1.0
7789;111162;4;jeudi;2;1;;;
7790;111162;4;jeudi;3;0;30.0;1.0;1.0
7791;111162;4;jeudi;4;0;;;
7792;111162;4;jeudi;5;1;;;
7793;111162;4;jeudi;6;0;;;
7830;111164;4;dimanche;1;0;15.0;1.0;1.0
7831;111164;4;dimanche;2;1;;;
7832;111164;4;dimanche;3;0;45.0;1.0;2.0
7833;111164;4;dimanche;4;1;;;
7834;111164;4;dimanche;5;0;30.0;1.0;2.0
7835;111164;4;dimanche;6;1;;;
7872;111168;4;jeudi;1;0;;1.0;1.0
7873;111168;4;jeudi;2;1;;;
7874;111168;4;jeudi;3;0;;1.0;1.0
7875;111168;4;jeudi;4;0;;;
7876;111168;4;jeudi;5;0;;1.0;2.0
7877;111168;4;jeudi;6;1;;;
7914;111169;4;dimanche;1;0;;1.0;1.0
7915;111169;4;dimanche;2;1;;;
7916;111169;4;dimanche;3;0;;1.0;1.0
7917;111169;4;dimanche;4;1;;;
7918;111169;4;dimanche;5;0;;1.0;2.0
7919;111169;4;dimanche;6;1;;;
7956;111174;4;mercredi;1;0;15.0;1.0;2.0
7957;111174;4;mercredi;2;0;;;
7958;111174;4;mercredi;3;0;;1.0;2.0
7959;111174;4;mercredi;4;0;;;
7960;111174;4;mercredi;5;0;60.0;1.0;2.0
7961;111174;4;mercredi;6;1;;;
7998;111175;4;vendredi;1;0;15.0;1.0;1.0
7999;111175;4;vendredi;2;1;;;
8000;111175;4;vendredi;3;0;60.0;1.0;2.0
8001;111175;4;vendredi;4;0;;;
8002;111175;4;vendredi;5;0;45.0;1.0;2.0
8003;111175;4;vendredi;6;1;;;
8040;111179;4;samedi;1;0;15.0;1.0;1.0
8041;111179;4;samedi;2;1;;;
8042;111179;4;samedi;3;0;15.0;1.0;1.0
8043;111179;4;samedi;4;0;;;
8044;111179;4;samedi;5;0;20.0;1.0;1.0
8045;111179;4;samedi;6;1;;;
8082;111180;4;dimanche;1;0;15.0;1.0;2.0
8083;111180;4;dimanche;2;1;;;
8084;111180;4;dimanche;3;0;135.0;5.0;2.0
8085;111180;4;dimanche;4;1;;;
8086;111180;4;dimanche;5;1;;;
8087;111180;4;dimanche;6;1;;;
8124;111181;4;mardi;1;0;15.0;1.0;1.0
8125;111181;4;mardi;2;0;;;
8126;111181;4;mardi;3;0;30.0;2.0;4.0
8127;111181;4;mardi;4;0;;;
