;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
17022;111991;3;mercredi;1;0;30.0;1.0;1.0
17023;111991;3;mercredi;2;0;;;
17024;111991;3;mercredi;3;0;55.0;1.0;2.0
17025;111991;3;mercredi;4;1;;;
17026;111991;3;mercredi;5;0;30.0;1.0;2.0
17027;111991;3;mercredi;6;1;;;
17064;111992;3;vendredi;1;0;15.0;1.0;1.0
17065;111992;3;vendredi;2;0;;;
17066;111992;3;vendredi;3;0;30.0;1.0;2.0
17067;111992;3;vendredi;4;0;;;
17068;111992;3;vendredi;5;0;45.0;1.0;2.0
17069;111992;3;vendredi;6;0;;;
17106;111993;3;jeudi;1;0;30.0;1.0;2.0
17107;111993;3;jeudi;2;1;;;
17108;111993;3;jeudi;3;0;75.0;1.0;2.0
17109;111993;3;jeudi;4;1;;;
17110;111993;3;jeudi;5;0;45.0;1.0;2.0
17111;111993;3;jeudi;6;1;;;
17148;111994;3;jeudi;1;0;20.0;1.0;2.0
17149;111994;3;jeudi;2;0;;;
17150;111994;3;jeudi;3;0;20.0;1.0;2.0
17151;111994;3;jeudi;4;1;;;
17152;111994;3;jeudi;5;0;20.0;1.0;2.0
17153;111994;3;jeudi;6;0;;;
17190;111996;3;lundi;1;0;;1.0;2.0
17191;111996;3;lundi;2;0;;;
17192;111996;3;lundi;3;0;20.0;1.0;2.0
17193;111996;3;lundi;4;1;;;
17194;111996;3;lundi;5;0;25.0;1.0;2.0
17195;111996;3;lundi;6;0;;;
17232;111998;3;samedi;1;0;30.0;1.0;2.0
17233;111998;3;samedi;2;1;;;
17234;111998;3;samedi;3;0;45.0;1.0;2.0
17235;111998;3;samedi;4;1;;;
17236;111998;3;samedi;5;0;45.0;1.0;2.0
17237;111998;3;samedi;6;1;;;
17274;112005;3;vendredi;1;0;5.0;1.0;1.0
17275;112005;3;vendredi;2;0;;;
17276;112005;3;vendredi;3;0;15.0;1.0;1.0
17277;112005;3;vendredi;4;0;;;
17278;112005;3;vendredi;5;1;;;
17279;112005;3;vendredi;6;1;;;
17316;112007;3;samedi;1;0;30.0;1.0;2.0
17317;112007;3;samedi;2;1;;;
17318;112007;3;samedi;3;0;60.0;1.0;2.0
17319;112007;3;samedi;4;0;;;
17320;112007;3;samedi;5;0;30.0;1.0;2.0
17321;112007;3;samedi;6;0;;;
17358;112008;3;jeudi;1;0;15.0;1.0;2.0
17359;112008;3;jeudi;2;0;;;
17360;112008;3;jeudi;3;0;30.0;2.0;3.0
17361;112008;3;jeudi;4;0;;;
17362;112008;3;jeudi;5;0;25.0;1.0;1.0
17363;112008;3;jeudi;6;0;;;
17400;112012;3;samedi;1;0;30.0;1.0;1.0
17401;112012;3;samedi;2;1;;;
17402;112012;3;samedi;3;0;60.0;3.0;2.0
17403;112012;3;samedi;4;1;;;
17404;112012;3;samedi;5;0;30.0;1.0;1.0
17405;112012;3;samedi;6;1;;;
17442;112013;3;lundi;1;0;15.0;1.0;1.0
17443;112013;3;lundi;2;1;;;
17444;112013;3;lundi;3;0;45.0;1.0;2.0
17445;112013;3;lundi;4;0;;;
17446;112013;3;lundi;5;0;30.0;1.0;2.0
17447;112013;3;lundi;6;1;;;
17484;112023;3;vendredi;1;0;30.0;1.0;1.0
17485;112023;3;vendredi;2;1;;;
17486;112023;3;vendredi;3;1;;;
17487;112023;3;vendredi;4;0;;;
17488;112023;3;vendredi;5;0;25.0;1.0;2.0
17489;112023;3;vendredi;6;1;;;
17526;112025;3;vendredi;1;0;30.0;1.0;2.0
17527;112025;3;vendredi;2;1;;;
17528;112025;3;vendredi;3;0;45.0;1.0;2.0
17529;112025;3;vendredi;4;0;;;
17530;112025;3;vendredi;5;0;45.0;1.0;2.0
17531;112025;3;vendredi;6;0;;;
17568;112031;3;samedi;1;0;20.0;6.0;1.0
17569;112031;3;samedi;2;1;;;
17570;112031;3;samedi;3;0;75.0;3.0;2.0
17571;112031;3;samedi;4;1;;;
17572;112031;3;samedi;5;0;150.0;3.0;2.0
17573;112031;3;samedi;6;1;;;
17610;112040;3;lundi;1;0;15.0;1.0;1.0
17611;112040;3;lundi;2;1;;;
17612;112040;3;lundi;3;0;20.0;1.0;1.0
17613;112040;3;lundi;4;1;;;
17614;112040;3;lundi;5;0;15.0;1.0;1.0
17615;112040;3;lundi;6;1;;;
17652;112044;3;mardi;1;0;15.0;1.0;1.0
17653;112044;3;mardi;2;0;;;
17654;112044;3;mardi;3;0;40.0;1.0;2.0
17655;112044;3;mardi;4;0;;;
17656;112044;3;mardi;5;0;30.0;1.0;2.0
17657;112044;3;mardi;6;0;;;
17694;112046;3;dimanche;1;0;30.0;1.0;2.0
17695;112046;3;dimanche;2;1;;;
17696;112046;3;dimanche;3;0;115.0;1.0;2.0
17697;112046;3;dimanche;4;1;;;
17698;112046;3;dimanche;5;0;45.0;1.0;2.0
17699;112046;3;dimanche;6;1;;;
17736;112057;3;mercredi;1;0;30.0;1.0;2.0
17737;112057;3;mercredi;2;0;;;
17738;112057;3;mercredi;3;0;20.0;4.0;1.0
17739;112057;3;mercredi;4;0;;;
17740;112057;3;mercredi;5;0;40.0;1.0;1.0
17741;112057;3;mercredi;6;0;;;
17778;112060;3;mercredi;1;0;15.0;1.0;1.0
17779;112060;3;mercredi;2;0;;;
17780;112060;3;mercredi;3;0;30.0;2.0;4.0
17781;112060;3;mercredi;4;0;;;
17782;112060;3;mercredi;5;0;45.0;1.0;2.0
17783;112060;3;mercredi;6;1;;;
17820;112061;3;jeudi;1;0;20.0;1.0;1.0
17821;112061;3;jeudi;2;1;;;
17822;112061;3;jeudi;3;0;30.0;1.0;1.0
17823;112061;3;jeudi;4;0;;;
17824;112061;3;jeudi;5;0;30.0;1.0;1.0
17825;112061;3;jeudi;6;1;;;
17862;112066;3;samedi;1;0;60.0;1.0;1.0
17863;112066;3;samedi;2;1;;;
17864;112066;3;samedi;3;1;;;
17865;112066;3;samedi;4;1;;;
17866;112066;3;samedi;5;0;90.0;5.0;2.0
17867;112066;3;samedi;6;1;;;
17904;112070;3;vendredi;1;0;30.0;1.0;1.0
17905;112070;3;vendredi;2;1;;;
17906;112070;3;vendredi;3;0;30.0;1.0;1.0
17907;112070;3;vendredi;4;0;;;
17908;112070;3;vendredi;5;0;30.0;1.0;1.0
17909;112070;3;vendredi;6;1;;;
17946;112078;3;lundi;1;0;30.0;1.0;1.0
17947;112078;3;lundi;2;0;;;
17948;112078;3;lundi;3;0;40.0;1.0;2.0
17949;112078;3;lundi;4;0;;;
17950;112078;3;lundi;5;0;30.0;6.0;4.0
17951;112078;3;lundi;6;1;;;
17988;112079;3;jeudi;1;0;30.0;1.0;1.0
17989;112079;3;jeudi;2;0;;;
17990;112079;3;jeudi;3;0;30.0;1.0;1.0
17991;112079;3;jeudi;4;1;;;
