;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
17016;111991;2;mardi;1;0;20.0;1.0;1.0
17017;111991;2;mardi;2;0;;;
17018;111991;2;mardi;3;0;40.0;1.0;2.0
17019;111991;2;mardi;4;1;;;
17020;111991;2;mardi;5;0;45.0;1.0;2.0
17021;111991;2;mardi;6;1;;;
17058;111992;2;jeudi;1;0;15.0;1.0;1.0
17059;111992;2;jeudi;2;1;;;
17060;111992;2;jeudi;3;0;30.0;1.0;2.0
17061;111992;2;jeudi;4;0;;;
17062;111992;2;jeudi;5;0;45.0;1.0;2.0
17063;111992;2;jeudi;6;0;;;
17100;111993;2;mercredi;1;0;30.0;1.0;2.0
17101;111993;2;mercredi;2;1;;;
17102;111993;2;mercredi;3;0;60.0;5.0;1.0
17103;111993;2;mercredi;4;1;;;
17104;111993;2;mercredi;5;0;50.0;1.0;2.0
17105;111993;2;mercredi;6;1;;;
17142;111994;2;mercredi;1;0;10.0;1.0;2.0
17143;111994;2;mercredi;2;0;;;
17144;111994;2;mercredi;3;0;15.0;1.0;2.0
17145;111994;2;mercredi;4;1;;;
17146;111994;2;mercredi;5;0;20.0;1.0;2.0
17147;111994;2;mercredi;6;1;;;
17184;111996;2;dimanche;1;0;10.0;1.0;1.0
17185;111996;2;dimanche;2;1;;;
17186;111996;2;dimanche;3;0;30.0;1.0;2.0
17187;111996;2;dimanche;4;0;;;
17188;111996;2;dimanche;5;0;30.0;1.0;2.0
17189;111996;2;dimanche;6;0;;;
17226;111998;2;vendredi;1;0;;1.0;2.0
17227;111998;2;vendredi;2;0;;;
17228;111998;2;vendredi;3;0;30.0;1.0;2.0
17229;111998;2;vendredi;4;1;;;
17230;111998;2;vendredi;5;0;45.0;1.0;2.0
17231;111998;2;vendredi;6;1;;;
17268;112005;2;jeudi;1;0;5.0;1.0;1.0
17269;112005;2;jeudi;2;1;;;
17270;112005;2;jeudi;3;0;10.0;1.0;9.0
17271;112005;2;jeudi;4;0;;;
17272;112005;2;jeudi;5;1;;;
17273;112005;2;jeudi;6;0;;;
17310;112007;2;vendredi;1;0;30.0;1.0;2.0
17311;112007;2;vendredi;2;1;;;
17312;112007;2;vendredi;3;0;30.0;1.0;2.0
17313;112007;2;vendredi;4;1;;;
17314;112007;2;vendredi;5;0;60.0;1.0;2.0
17315;112007;2;vendredi;6;0;;;
17352;112008;2;mercredi;1;0;15.0;1.0;2.0
17353;112008;2;mercredi;2;0;;;
17354;112008;2;mercredi;3;0;25.0;1.0;1.0
17355;112008;2;mercredi;4;0;;;
17356;112008;2;mercredi;5;0;30.0;1.0;2.0
17357;112008;2;mercredi;6;0;;;
17394;112012;2;vendredi;1;0;20.0;1.0;1.0
17395;112012;2;vendredi;2;1;;;
17396;112012;2;vendredi;3;0;80.0;2.0;3.0
17397;112012;2;vendredi;4;1;;;
17398;112012;2;vendredi;5;0;30.0;1.0;1.0
17399;112012;2;vendredi;6;1;;;
17436;112013;2;dimanche;1;0;30.0;1.0;2.0
17437;112013;2;dimanche;2;1;;;
17438;112013;2;dimanche;3;0;30.0;1.0;2.0
17439;112013;2;dimanche;4;0;;;
17440;112013;2;dimanche;5;0;30.0;1.0;2.0
17441;112013;2;dimanche;6;1;;;
17478;112023;2;jeudi;1;0;30.0;1.0;1.0
17479;112023;2;jeudi;2;1;;;
17480;112023;2;jeudi;3;0;30.0;1.0;2.0
17481;112023;2;jeudi;4;1;;;
17482;112023;2;jeudi;5;0;30.0;1.0;2.0
17483;112023;2;jeudi;6;1;;;
17520;112025;2;jeudi;1;0;35.0;1.0;2.0
17521;112025;2;jeudi;2;1;;;
17522;112025;2;jeudi;3;0;60.0;1.0;1.0
17523;112025;2;jeudi;4;0;;;
17524;112025;2;jeudi;5;0;30.0;1.0;2.0
17525;112025;2;jeudi;6;0;;;
17562;112031;2;vendredi;1;0;15.0;1.0;1.0
17563;112031;2;vendredi;2;0;;;
17564;112031;2;vendredi;3;0;20.0;4.0;4.0
17565;112031;2;vendredi;4;1;;;
17566;112031;2;vendredi;5;0;45.0;3.0;2.0
17567;112031;2;vendredi;6;1;;;
17604;112040;2;dimanche;1;0;15.0;1.0;1.0
17605;112040;2;dimanche;2;1;;;
17606;112040;2;dimanche;3;0;20.0;1.0;1.0
17607;112040;2;dimanche;4;1;;;
17608;112040;2;dimanche;5;1;;;
17609;112040;2;dimanche;6;1;;;
17646;112044;2;lundi;1;0;15.0;1.0;1.0
17647;112044;2;lundi;2;0;;;
17648;112044;2;lundi;3;0;30.0;1.0;2.0
17649;112044;2;lundi;4;1;;;
17650;112044;2;lundi;5;0;90.0;3.0;3.0
17651;112044;2;lundi;6;0;;;
17688;112046;2;samedi;1;0;30.0;1.0;2.0
17689;112046;2;samedi;2;1;;;
17690;112046;2;samedi;3;0;45.0;1.0;2.0
17691;112046;2;samedi;4;1;;;
17692;112046;2;samedi;5;0;40.0;1.0;2.0
17693;112046;2;samedi;6;1;;;
17730;112057;2;mardi;1;0;20.0;1.0;2.0
17731;112057;2;mardi;2;0;;;
17732;112057;2;mardi;3;0;15.0;1.0;2.0
17733;112057;2;mardi;4;0;;;
17734;112057;2;mardi;5;0;20.0;1.0;1.0
17735;112057;2;mardi;6;0;;;
17772;112060;2;mardi;1;0;30.0;1.0;2.0
17773;112060;2;mardi;2;1;;;
17774;112060;2;mardi;3;0;45.0;1.0;2.0
17775;112060;2;mardi;4;0;;;
17776;112060;2;mardi;5;0;45.0;1.0;2.0
