;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
17028;111991;4;jeudi;1;0;;0.0;1.0
17029;111991;4;jeudi;2;1;;;
17030;111991;4;jeudi;3;0;55.0;1.0;2.0
17031;111991;4;jeudi;4;1;;;
17032;111991;4;jeudi;5;0;50.0;0.0;2.0
17033;111991;4;jeudi;6;1;;;
17070;111992;4;samedi;1;0;15.0;1.0;1.0
17071;111992;4;samedi;2;1;;;
17072;111992;4;samedi;3;0;;1.0;2.0
17073;111992;4;samedi;4;0;;;
17074;111992;4;samedi;5;0;45.0;1.0;2.0
17075;111992;4;samedi;6;0;;;
17112;111993;4;vendredi;1;0;20.0;1.0;2.0
17113;111993;4;vendredi;2;1;;;
17114;111993;4;vendredi;3;0;45.0;1.0;2.0
17115;111993;4;vendredi;4;0;;;
17116;111993;4;vendredi;5;0;60.0;1.0;2.0
17117;111993;4;vendredi;6;1;;;
17154;111994;4;vendredi;1;0;10.0;1.0;2.0
17155;111994;4;vendredi;2;1;;;
17156;111994;4;vendredi;3;0;10.0;6.0;4.0
17157;111994;4;vendredi;4;0;;;
17158;111994;4;vendredi;5;0;20.0;1.0;2.0
17159;111994;4;vendredi;6;0;;;
17196;111996;4;mardi;1;0;15.0;1.0;2.0
17197;111996;4;mardi;2;1;;;
17198;111996;4;mardi;3;1;;;
17199;111996;4;mardi;4;0;;;
17200;111996;4;mardi;5;0;;1.0;2.0
17201;111996;4;mardi;6;1;;;
17238;111998;4;dimanche;1;0;60.0;1.0;2.0
17239;111998;4;dimanche;2;0;;;
17240;111998;4;dimanche;3;0;75.0;3.0;2.0
17241;111998;4;dimanche;4;1;;;
17242;111998;4;dimanche;5;0;30.0;1.0;2.0
17243;111998;4;dimanche;6;1;;;
17280;112005;4;samedi;1;0;5.0;1.0;1.0
17281;112005;4;samedi;2;1;;;
17282;112005;4;samedi;3;0;20.0;1.0;1.0
17283;112005;4;samedi;4;0;;;
17284;112005;4;samedi;5;1;;;
17285;112005;4;samedi;6;1;;;
17322;112007;4;dimanche;1;0;30.0;1.0;2.0
17323;112007;4;dimanche;2;1;;;
17324;112007;4;dimanche;3;0;60.0;1.0;2.0
17325;112007;4;dimanche;4;0;;;
17326;112007;4;dimanche;5;0;30.0;1.0;2.0
17327;112007;4;dimanche;6;1;;;
17364;112008;4;vendredi;1;0;15.0;1.0;2.0
17365;112008;4;vendredi;2;1;;;
17366;112008;4;vendredi;3;0;30.0;2.0;3.0
17367;112008;4;vendredi;4;1;;;
17368;112008;4;vendredi;5;0;20.0;1.0;2.0
17369;112008;4;vendredi;6;1;;;
17406;112012;4;dimanche;1;0;30.0;1.0;1.0
17407;112012;4;dimanche;2;1;;;
17408;112012;4;dimanche;3;0;110.0;3.0;3.0
17409;112012;4;dimanche;4;1;;;
17410;112012;4;dimanche;5;0;60.0;3.0;3.0
17411;112012;4;dimanche;6;1;;;
17448;112013;4;mardi;1;0;15.0;1.0;2.0
17449;112013;4;mardi;2;1;;;
17450;112013;4;mardi;3;0;30.0;1.0;2.0
17451;112013;4;mardi;4;0;;;
17452;112013;4;mardi;5;0;25.0;1.0;2.0
17453;112013;4;mardi;6;1;;;
17490;112023;4;samedi;1;0;25.0;1.0;1.0
17491;112023;4;samedi;2;1;;;
17492;112023;4;samedi;3;1;;;
17493;112023;4;samedi;4;0;;;
17494;112023;4;samedi;5;0;15.0;1.0;9.0
17495;112023;4;samedi;6;1;;;
17532;112025;4;samedi;1;0;30.0;1.0;2.0
17533;112025;4;samedi;2;1;;;
17534;112025;4;samedi;3;0;60.0;1.0;2.0
17535;112025;4;samedi;4;0;;;
17536;112025;4;samedi;5;0;45.0;1.0;2.0
17537;112025;4;samedi;6;0;;;
17574;112031;4;dimanche;1;0;45.0;6.0;1.0
17575;112031;4;dimanche;2;1;;;
17576;112031;4;dimanche;3;0;90.0;3.0;2.0
17577;112031;4;dimanche;4;1;;;
17578;112031;4;dimanche;5;0;60.0;3.0;2.0
17579;112031;4;dimanche;6;1;;;
17616;112040;4;mardi;1;0;15.0;1.0;1.0
17617;112040;4;mardi;2;1;;;
17618;112040;4;mardi;3;1;;;
17619;112040;4;mardi;4;1;;;
17620;112040;4;mardi;5;0;20.0;1.0;1.0
17621;112040;4;mardi;6;1;;;
17658;112044;4;mercredi;1;0;15.0;1.0;1.0
17659;112044;4;mercredi;2;0;;;
17660;112044;4;mercredi;3;0;45.0;6.0;3.0
17661;112044;4;mercredi;4;1;;;
17662;112044;4;mercredi;5;0;45.0;1.0;2.0
17663;112044;4;mercredi;6;0;;;
17700;112046;4;lundi;1;0;30.0;1.0;2.0
17701;112046;4;lundi;2;1;;;
17702;112046;4;lundi;3;0;45.0;1.0;2.0
17703;112046;4;lundi;4;1;;;
17704;112046;4;lundi;5;0;45.0;1.0;2.0
17705;112046;4;lundi;6;1;;;
17742;112057;4;jeudi;1;0;30.0;1.0;2.0
17743;112057;4;jeudi;2;0;;;
17744;112057;4;jeudi;3;0;30.0;1.0;2.0
17745;112057;4;jeudi;4;0;;;
17746;112057;4;jeudi;5;0;60.0;3.0;3.0
17747;112057;4;jeudi;6;1;;;
17784;112060;4;jeudi;1;0;30.0;1.0;2.0
17785;112060;4;jeudi;2;1;;;
17786;112060;4;jeudi;3;0;45.0;1.0;2.0
17787;112060;4;jeudi;4;1;;;
17788;112060;4;jeudi;5;0;45.0;1.0;2.0
17789;112060;4;jeudi;6;1;;;
17826;112061;4;vendredi;1;0;20.0;1.0;1.0
17827;112061;4;vendredi;2;1;;;
17828;112061;4;vendredi;3;0;40.0;1.0;1.0
17829;112061;4;vendredi;4;0;;;
17830;112061;4;vendredi;5;0;30.0;1.0;1.0
17831;112061;4;vendredi;6;1;;;
17868;112066;4;dimanche;1;0;90.0;1.0;1.0
17869;112066;4;dimanche;2;1;;;
17870;112066;4;dimanche;3;1;;;
17871;112066;4;dimanche;4;0;;;
17872;112066;4;dimanche;5;0;60.0;1.0;2.0
17873;112066;4;dimanche;6;1;;;
17910;112070;4;samedi;1;0;30.0;1.0;1.0
17911;112070;4;samedi;2;1;;;
17912;112070;4;samedi;3;0;30.0;1.0;1.0
17913;112070;4;samedi;4;0;;;
17914;112070;4;samedi;5;0;30.0;1.0;1.0
17915;112070;4;samedi;6;0;;;
17952;112078;4;mardi;1;0;15.0;1.0;1.0
17953;112078;4;mardi;2;1;;;
17954;112078;4;mardi;3;0;45.0;1.0;2.0
17955;112078;4;mardi;4;0;;;
17956;112078;4;mardi;5;0;30.0;6.0;1.0
17957;112078;4;mardi;6;0;;;
17994;112079;4;vendredi;1;0;30.0;1.0;1.0
17995;112079;4;vendredi;2;1;;;
17996;112079;4;vendredi;3;0;30.0;1.0;1.0
17997;112079;4;vendredi;4;0;;;
17998;112079;4;vendredi;5;0;30.0;1.0;2.0
17999;112079;4;vendredi;6;1;;;
18036;112080;4;lundi;1;0;20.0;1.0;1.0
18037;112080;4;lundi;2;0;;;
18038;112080;4;lundi;3;0;55.0;1.0;2.0
18039;112080;4;lundi;4;0;;;
18040;112080;4;lundi;5;0;40.0;1.0;2.0
18041;112080;4;lundi;6;0;;;
18078;112086;4;dimanche;1;0;20.0;1.0;1.0
18079;112086;4;dimanche;2;1;;;
18080;112086;4;dimanche;3;0;75.0;3.0;2.0
18081;112086;4;dimanche;4;0;;;
18082;112086;4;dimanche;5;0;45.0;6.0;4.0
18083;112086;4;dimanche;6;0;;;
18120;112093;4;mercredi;1;0;15.0;1.0;2.0
18121;112093;4;mercredi;2;1;;;
18122;112093;4;mercredi;3;1;;;
18123;112093;4;mercredi;4;0;;;
18124;112093;4;mercredi;5;0;90.0;1.0;2.0
18125;112093;4;mercredi;6;1;;;
18162;112094;4;jeudi;1;0;10.0;1.0;1.0
18163;112094;4;jeudi;2;1;;;
18164;112094;4;jeudi;3;0;15.0;1.0;2.0
18165;112094;4;jeudi;4;1;;;
18166;112094;4;jeudi;5;1;;;
18167;112094;4;jeudi;6;0;;;
18204;112096;4;jeudi;1;0;25.0;1.0;1.0
18205;112096;4;jeudi;2;0;;;
18206;112096;4;jeudi;3;0;35.0;1.0;1.0
18207;112096;4;jeudi;4;0;;;
18208;112096;4;jeudi;5;0;40.0;1.0;1.0
18209;112096;4;jeudi;6;1;;;
18246;112099;4;dimanche;1;0;30.0;1.0;2.0
18247;112099;4;dimanche;2;0;;;
18248;112099;4;dimanche;3;0;60.0;1.0;2.0
18249;112099;4;dimanche;4;0;;;
18250;112099;4;dimanche;5;0;60.0;1.0;2.0
18251;112099;4;dimanche;6;0;;;
38196;114817;4;vendredi;1;1;;;
38197;114817;4;vendredi;2;0;;;
38198;114817;4;vendredi;3;0;30.0;1.0;2.0
38199;114817;4;vendredi;4;0;;;
38200;114817;4;vendredi;5;0;30.0;1.0;2.0
38201;114817;4;vendredi;6;1;;;
38238;114818;4;samedi;1;0;30.0;1.0;2.0
38239;114818;4;samedi;2;1;;;
38240;114818;4;samedi;3;0;30.0;1.0;2.0
38241;114818;4;samedi;4;0;;;
38242;114818;4;samedi;5;0;30.0;1.0;2.0
38243;114818;4;samedi;6;0;;;
40674;115097;4;vendredi;1;0;10.0;1.0;1.0
40675;115097;4;vendredi;2;1;;;
40676;115097;4;vendredi;3;0;25.0;1.0;1.0
40677;115097;4;vendredi;4;0;;;
40678;115097;4;vendredi;5;0;20.0;1.0;2.0
40679;115097;4;vendredi;6;1;;;
43824;115402;4;mardi;1;1;;;
43825;115402;4;mardi;2;1;;;
43826;115402;4;mardi;3;0;30.0;1.0;1.0
43827;115402;4;mardi;4;1;;;
43828;115402;4;mardi;5;1;;;
43829;115402;4;mardi;6;1;;;
45042;115498;4;vendredi;1;0;25.0;1.0;2.0
45043;115498;4;vendredi;2;0;;;
45044;115498;4;vendredi;3;0;10.0;1.0;1.0
45045;115498;4;vendredi;4;0;;;
45046;115498;4;vendredi;5;0;30.0;1.0;2.0
45047;115498;4;vendredi;6;1;;;
45588;115538;4;dimanche;1;0;25.0;1.0;1.0
45589;115538;4;dimanche;2;1;;;
45590;115538;4;dimanche;3;1;;;
45591;115538;4;dimanche;4;0;;;
45592;115538;4;dimanche;5;0;55.0;3.0;3.0
45593;115538;4;dimanche;6;1;;;
46932;115675;4;samedi;1;0;15.0;1.0;1.0
46933;115675;4;samedi;2;0;;;
46934;115675;4;samedi;3;0;20.0;1.0;2.0
46935;115675;4;samedi;4;0;;;
46936;115675;4;samedi;5;0;15.0;1.0;1.0
46937;115675;4;samedi;6;1;;;
47688;115755;4;mercredi;1;0;15.0;1.0;1.0
47689;115755;4;mercredi;2;1;;;
47690;115755;4;mercredi;3;0;25.0;1.0;2.0
47691;115755;4;mercredi;4;1;;;
47692;115755;4;mercredi;5;0;10.0;1.0;1.0
47693;115755;4;mercredi;6;1;;;
48234;115794;4;mercredi;1;0;5.0;1.0;1.0
48235;115794;4;mercredi;2;0;;;
48236;115794;4;mercredi;3;0;20.0;2.0;1.0
48237;115794;4;mercredi;4;0;;;
48238;115794;4;mercredi;5;0;20.0;1.0;2.0
48239;115794;4;mercredi;6;0;;;
48906;115862;4;vendredi;1;0;15.0;1.0;1.0
48907;115862;4;vendredi;2;1;;;
48908;115862;4;vendredi;3;0;25.0;1.0;2.0
48909;115862;4;vendredi;4;1;;;
48910;115862;4;vendredi;5;0;30.0;1.0;2.0
48911;115862;4;vendredi;6;1;;;
50544;115993;4;samedi;1;0;;1.0;1.0
50545;115993;4;samedi;2;0;;;
50546;115993;4;samedi;3;0;35.0;1.0;1.0
50547;115993;4;samedi;4;0;;;
50548;115993;4;samedi;5;0;15.0;1.0;1.0
50549;115993;4;samedi;6;1;;;
51090;116052;4;lundi;1;0;15.0;1.0;1.0
51091;116052;4;lundi;2;0;;;
51092;116052;4;lundi;3;0;30.0;3.0;2.0
51093;116052;4;lundi;4;0;;;
51094;116052;4;lundi;5;0;60.0;3.0;2.0
51095;116052;4;lundi;6;1;;;
51132;116053;4;jeudi;1;0;10.0;1.0;1.0
51133;116053;4;jeudi;2;0;;;
51134;116053;4;jeudi;3;0;10.0;1.0;1.0
51135;116053;4;jeudi;4;0;;;
51136;116053;4;jeudi;5;0;10.0;1.0;1.0
51137;116053;4;jeudi;6;1;;;
51888;116133;4;mardi;1;0;10.0;1.0;1.0
51889;116133;4;mardi;2;0;;;
51890;116133;4;mardi;3;0;30.0;1.0;2.0
51891;116133;4;mardi;4;0;;;
51892;116133;4;mardi;5;0;25.0;1.0;2.0
51893;116133;4;mardi;6;0;;;
55794;116459;4;lundi;1;0;30.0;1.0;1.0
55795;116459;4;lundi;2;0;;;
55796;116459;4;lundi;3;1;;;
55797;116459;4;lundi;4;0;;;
55798;116459;4;lundi;5;0;30.0;1.0;2.0
55799;116459;4;lundi;6;0;;;
55836;116460;4;lundi;1;0;15.0;1.0;1.0
55837;116460;4;lundi;2;1;;;
55838;116460;4;lundi;3;0;30.0;1.0;1.0
55839;116460;4;lundi;4;0;;;
55840;116460;4;lundi;5;0;60.0;1.0;3.0
55841;116460;4;lundi;6;1;;;
57012;116578;4;mercredi;1;0;15.0;1.0;2.0
57013;116578;4;mercredi;2;1;;;
57014;116578;4;mercredi;3;1;;;
57015;116578;4;mercredi;4;0;;;
57016;116578;4;mercredi;5;0;20.0;1.0;2.0
57017;116578;4;mercredi;6;1;;;
57852;116664;4;vendredi;1;0;15.0;1.0;2.0
57853;116664;4;vendredi;2;0;;;
57854;116664;4;vendredi;3;0;45.0;2.0;4.0
57855;116664;4;vendredi;4;0;;;
57856;116664;4;vendredi;5;0;45.0;1.0;2.0
57857;116664;4;vendredi;6;1;;;
60120;116850;4;jeudi;1;0;15.0;1.0;1.0
60121;116850;4;jeudi;2;0;;;
60122;116850;4;jeudi;3;0;30.0;5.0;3.0
60123;116850;4;jeudi;4;0;;;
60124;116850;4;jeudi;5;0;30.0;5.0;3.0
60125;116850;4;jeudi;6;1;;;
60540;116914;4;samedi;1;0;30.0;1.0;2.0
60541;116914;4;samedi;2;0;;;
60542;116914;4;samedi;3;0;120.0;3.0;2.0
60543;116914;4;samedi;4;1;;;
60544;116914;4;samedi;5;0;30.0;1.0;2.0
60545;116914;4;samedi;6;0;;;
61296;116997;4;samedi;1;0;5.0;1.0;1.0
61297;116997;4;samedi;2;1;;;
61298;116997;4;samedi;3;0;45.0;1.0;2.0
61299;116997;4;samedi;4;1;;;
61300;116997;4;samedi;5;0;40.0;1.0;2.0
61301;116997;4;samedi;6;1;;;
62010;117065;4;vendredi;1;1;;;
62011;117065;4;vendredi;2;0;;;
62012;117065;4;vendredi;3;0;60.0;5.0;3.0
62013;117065;4;vendredi;4;0;;;
