;nomen;revenu;agglo9;loc_log;stat_log;nb_voit;nb_tv;jardin;micro_onde;frigo;congelo;four;soins;situ_fin;situ_alim;manq_alim;viande;jard_potager;jard_verger;jard_pelouse;jard_poules;nbpers;sexe_chef;age_chefq;nbadu;nbenf;agglo5;ech;cspc;reg;pcschef;up;jard_rien;sitalim_regime;sitalim_temps;sitalim_argent;sitalim_depl;sitalim_rhf;sitalim_place;sitalim_autre;chef_diplo;chef_situprof;chef_statempl;chef_typempl;chef_atrav;chef_nbsal;tage_chef;pond_men;selcuileg;selcuivp;selcuivps;selcuioeuf;saliere;selcrud;typesel;chori;chprix;chlabel;chsani;chhabit;chmarq;chpres;chprod;chgout;chetiq;chnut;claim;inscuisson;insconserv;stokcons;micronde;consopc;dlcoeuf;dlcjamb;dlcsaum;dlcfrom;dlcpl;dlcyao;dlclaif;dlccrem;dlcvian;dlcpcsv;csvjamb;csvcharc;csvpc;csventrf;csvfromc;csvvian;nreprill;nreppate;nrepjamb;nrepsaum;nrepsauc;temp;thermo;tempfrig;alimcru;reste;puits;traiteau;traiteauch;traitcirc;traitusag;systion;systcharb;autsyst;fqtrait;entrprof;entrindi;chfacil;chnouv;chpub;nrchoix;traitnsp;nrtrait;systmemb;systmeca;systuv;systaut;systnsp;nrsyst;entrnsp
200;111201;7;1;4;2;2;2;1;1;1;1;1;2;2;1;4;1;1.0;1.0;1.0;2.0;4;1;42;2;2;1;1;10.0;4;5.0;240008;2.0;;;;;;;;12;1;1.0;2.0;;;4;0.1906151;1.0;1.0;3.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;3.0;2.0;2.0;2.0;2.0;3.0;3.0;3.0;1.0;3.0;2.0;2.0;6.0;6.0;6.0;2.0;3.0;1.0;3.0;3.0;2.0;1.0;2.0;3.0;2.0;3.0;3.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
201;111207;15;1;3;2;1;2;2;1;1;2;1;2;2;1;4;1;;;;;1;1;65;1;0;1;1;16.0;4;7.0;240008;;;;;;;;;2;4;4.0;2.0;1.0;;6;1.371913;1.0;1.0;3.0;1.0;2.0;4.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;1.0;1.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;2.0;1.0;1.0;2.0;2.0;2.0;3.0;3.0;2.0;3.0;3.0;2.0;5.0;5.0;4.0;2.0;3.0;2.0;2.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
202;111209;6;1;3;2;2;3;1;1;1;1;1;2;2;1;4;1;2.0;1.0;1.0;2.0;1;1;68;1;0;1;1;16.0;4;7.0;240008;2.0;;;;;;;;12;4;7.0;2.0;1.0;1.0;6;1.372429;2.0;2.0;2.0;1.0;1.0;3.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;1.0;3.0;3.0;5.0;4.0;5.0;5.0;2.0;4.0;2.0;5.0;2.0;4.0;1.0;1.0;1.0;2.0;3.0;2.0;3.0;9.0;2.0;2.0;2.0;3.0;2.0;98.0;2.0;2.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
203;111215;15;1;4;1;2;3;1;1;1;1;1;2;4;1;4;1;1.0;1.0;1.0;2.0;3;1;46;2;1;1;1;11.0;4;6.0;240078;2.0;;;;;;;;7;1;3.0;2.0;;;4;0.4331769;2.0;2.0;2.0;3.0;3.0;4.0;2.0;2.0;2.0;2.0;1.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;4.0;2.0;1.0;1.0;1.0;1.0;7.0;1.0;7.0;1.0;1.0;7.0;2.0;2.0;6.0;6.0;3.0;2.0;3.0;2.0;2.0;2.0;2.0;3.0;9.0;;2.0;1.0;3.0;1.0;2.0;1.0;1.0;1.0;2.0;;2.0;1.0;2.0;2.0;2.0;2.0;;2.0;;1.0;2.0;2.0;2.0;2.0;;2.0
204;111223;4;1;3;2;1;2;1;1;1;1;1;2;2;1;4;1;2.0;1.0;1.0;2.0;1;1;76;1;0;1;1;16.0;4;7.0;240082;2.0;;;;;;;;11;4;6.0;9.0;1.0;5.0;7;1.371913;4.0;4.0;2.0;2.0;4.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;4.0;1.0;1.0;1.0;2.0;6.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;3.0;3.0;3.0;2.0;5.0;4.0;2.0;4.0;3.0;2.0;3.0;3.0;;;;;;;;;;1.0;2.0;2.0;;;;;;;;;;
205;111225;4;1;1;3;1;2;2;1;1;1;1;2;4;1;4;1;;;;;5;1;39;2;3;1;1;10.0;4;5.0;240082;;;;;;;;;11;1;1.0;2.0;;;4;0.1524921;4.0;4.0;2.0;2.0;3.0;4.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;1.0;1.0;4.0;2.0;1.0;9.0;1.0;2.0;1.0;2.0;7.0;2.0;1.0;1.0;6.0;6.0;6.0;6.0;6.0;6.0;1.0;1.0;1.0;1.0;1.0;3.0;2.0;4.0;2.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
206;111229;4;1;1;2;1;2;1;1;1;1;1;2;2;1;4;1;2.0;2.0;1.0;2.0;2;1;57;2;0;1;1;7.0;4;4.0;240082;2.0;;;;;;;;7;2;3.0;2.0;1.0;;5;0.3812302;1.0;1.0;1.0;1.0;3.0;3.0;2.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;3.0;3.0;4.0;1.0;2.0;1.0;3.0;2.0;2.0;2.0;2.0;3.0;2.0;2.0;3.0;2.0;3.0;3.0;3.0;3.0;3.0;3.0;2.0;2.0;2.0;1.0;;2.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
207;111230;14;1;3;2;1;2;1;1;1;1;1;2;4;2;4;1;2.0;2.0;2.0;2.0;4;1;29;2;2;1;1;10.0;4;5.0;240082;1.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;10;1;1.0;2.0;;;3;0.1906151;1.0;1.0;4.0;1.0;4.0;4.0;2.0;2.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;3.0;1.0;2.0;4.0;2.0;3.0;1.0;1.0;2.0;2.0;2.0;1.0;2.0;1.0;1.0;2.0;3.0;1.0;2.0;3.0;1.0;3.0;3.0;2.0;2.0;3.0;4.0;2.0;4.0;2.0;1.0;3.0;4.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
208;111236;11;1;4;2;2;2;2;1;1;2;1;2;4;1;4;1;;;;;3;1;51;3;0;1;1;11.0;4;6.0;240142;;;;;;;;;8;1;4.0;2.0;;;5;0.3950195;1.0;1.0;2.0;4.0;4.0;4.0;2.0;2.0;1.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;4.0;2.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;4.0;1.0;;3.0;2.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
209;111238;15;1;4;2;2;4;1;1;1;1;1;2;1;1;4;1;1.0;2.0;1.0;1.0;2;1;62;2;0;1;1;16.0;4;7.0;240142;2.0;;;;;;;;12;4;6.0;2.0;1.0;49.0;6;0.3812304;1.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;3.0;4.0;1.0;2.0;4.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;6.0;2.0;4.0;2.0;3.0;5.0;1.0;1.0;1.0;99.0;2.0;3.0;3.0;1.0;1.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
