;nomen;revenu;agglo9;loc_log;stat_log;nb_voit;nb_tv;jardin;micro_onde;frigo;congelo;four;soins;situ_fin;situ_alim;manq_alim;viande;jard_potager;jard_verger;jard_pelouse;jard_poules;nbpers;sexe_chef;age_chefq;nbadu;nbenf;agglo5;ech;cspc;reg;pcschef;up;jard_rien;sitalim_regime;sitalim_temps;sitalim_argent;sitalim_depl;sitalim_rhf;sitalim_place;sitalim_autre;chef_diplo;chef_situprof;chef_statempl;chef_typempl;chef_atrav;chef_nbsal;tage_chef;pond_men;selcuileg;selcuivp;selcuivps;selcuioeuf;saliere;selcrud;typesel;chori;chprix;chlabel;chsani;chhabit;chmarq;chpres;chprod;chgout;chetiq;chnut;claim;inscuisson;insconserv;stokcons;micronde;consopc;dlcoeuf;dlcjamb;dlcsaum;dlcfrom;dlcpl;dlcyao;dlclaif;dlccrem;dlcvian;dlcpcsv;csvjamb;csvcharc;csvpc;csventrf;csvfromc;csvvian;nreprill;nreppate;nrepjamb;nrepsaum;nrepsauc;temp;thermo;tempfrig;alimcru;reste;puits;traiteau;traiteauch;traitcirc;traitusag;systion;systcharb;autsyst;fqtrait;entrprof;entrindi;chfacil;chnouv;chpub;nrchoix;traitnsp;nrtrait;systmemb;systmeca;systuv;systaut;systnsp;nrsyst;entrnsp
381;111898;9;1;3;2;1;3;1;2;1;1;1;2;2;1;4;1;1.0;1.0;1.0;2.0;1;1;59;1;0;1;1;16.0;1;7.0;420007;2.0;;;;;;;;6;4;1.0;2.0;1.0;;5;0.394353;4.0;1.0;6.0;1.0;3.0;3.0;3.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;4.0;1.0;1.0;2.0;6.0;1.0;1.0;7.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;6.0;6.0;3.0;6.0;2.0;2.0;5.0;5.0;1.0;5.0;4.0;2.0;4.0;3.0;4.0;3.0;1.0;2.0;1.0;2.0;1.0;2.0;;1.0;1.0;2.0;2.0;2.0;2.0;;2.0;;2.0;2.0;2.0;2.0;2.0;;2.0
382;111901;14;1;3;2;2;3;1;1;1;1;1;2;2;1;4;1;2.0;1.0;2.0;2.0;4;1;62;4;0;1;1;2.0;1;2.0;420007;2.0;;;;;;;;14;1;7.0;1.0;;0.0;6;0.3922344;3.0;3.0;4.0;3.0;1.0;4.0;1.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;1.0;1.0;2.0;3.0;2.0;1.0;1.0;7.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;6.0;2.0;3.0;1.0;3.0;1.0;2.0;5.0;3.0;16.0;1.0;;1.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
383;111902;15;4;3;2;2;4;1;1;1;1;1;2;2;1;4;1;1.0;1.0;1.0;2.0;3;1;51;2;1;2;1;6.0;1;3.0;420007;2.0;;;;;;;;9;1;1.0;2.0;;;5;0.2399836;1.0;1.0;1.0;2.0;4.0;4.0;2.0;2.0;1.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;2.0;3.0;1.0;5.0;5.0;2.0;2.0;5.0;2.0;1.0;;2.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
384;111912;9;4;3;2;1;3;1;1;1;1;1;2;1;1;4;1;1.0;1.0;1.0;2.0;2;1;66;2;0;2;1;16.0;1;7.0;421005;2.0;;;;;;;;8;4;7.0;2.0;1.0;1.0;6;0.8120181;1.0;1.0;4.0;1.0;4.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;4.0;2.0;1.0;1.0;4.0;2.0;6.0;7.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;2.0;2.0;2.0;6.0;3.0;2.0;1.0;1.0;5.0;5.0;5.0;4.0;1.0;;3.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
385;111914;4;4;3;3;3;2;1;2;1;1;1;2;1;1;4;1;1.0;1.0;2.0;1.0;1;2;74;1;0;2;1;16.0;1;7.0;421005;2.0;;;;;;;;2;4;3.0;2.0;1.0;;6;1.295795;1.0;1.0;1.0;1.0;4.0;6.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;4.0;1.0;1.0;1.0;6.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;6.0;6.0;6.0;2.0;2.0;5.0;5.0;1.0;1.0;5.0;15.0;1.0;;1.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
386;111915;6;4;3;4;3;2;2;2;1;1;1;2;1;2;4;1;;;;;1;2;77;1;0;2;1;16.0;1;7.0;421005;;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2;4;3.0;2.0;1.0;;7;1.295795;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;4.0;4.0;1.0;1.0;6.0;1.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;2.0;2.0;2.0;1.0;1.0;1.0;5.0;1.0;1.0;1.0;1.0;16.0;1.0;;2.0;4.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
387;111917;6;4;3;5;1;3;2;1;1;2;1;2;2;2;2;2;;;;;2;1;36;2;0;2;1;19.0;1;8.0;421005;;2.0;2.0;1.0;2.0;2.0;2.0;2.0;11;7;;;2.0;;4;0.3599753;1.0;1.0;1.0;1.0;4.0;1.0;1.0;2.0;2.0;1.0;2.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;4.0;3.0;3.0;3.0;2.0;4.0;2.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;1.0;3.0;2.0;5.0;1.0;1.0;1.0;3.0;5.0;1.0;;3.0;2.0;3.0;4.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
388;111920;8;2;3;2;2;2;1;1;1;1;1;2;1;1;4;1;1.0;1.0;1.0;2.0;2;1;61;2;0;2;1;16.0;1;7.0;421005;2.0;;;;;;;;12;4;1.0;2.0;1.0;;6;0.361076;1.0;1.0;1.0;1.0;1.0;4.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;4.0;1.0;1.0;2.0;4.0;2.0;2.0;1.0;1.0;1.0;1.0;4.0;1.0;1.0;1.0;1.0;2.0;2.0;6.0;6.0;2.0;2.0;2.0;9.0;9.0;9.0;9.0;4.0;1.0;;1.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
389;111921;10;2;3;4;1;2;2;1;1;1;1;2;1;1;4;1;;;;;2;1;23;2;0;2;1;15.0;1;8.0;421005;;;;;;;;;10;3;;;2.0;;2;0.3599753;1.0;1.0;1.0;1.0;3.0;4.0;1.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;3.0;2.0;2.0;2.0;1.0;3.0;1.0;3.0;7.0;2.0;1.0;3.0;2.0;2.0;3.0;2.0;3.0;1.0;5.0;2.0;2.0;1.0;5.0;3.0;1.0;;3.0;1.0;3.0;1.0;2.0;2.0;1.0;1.0;2.0;;1.0;2.0;1.0;2.0;2.0;2.0;;2.0;;2.0;2.0;2.0;2.0;2.0;;2.0
390;111922;9;2;3;2;1;2;1;1;1;1;1;2;1;1;4;1;2.0;1.0;2.0;2.0;2;1;60;2;0;2;1;16.0;1;7.0;421005;2.0;;;;;;;;9;4;1.0;2.0;1.0;;6;0.361076;1.0;1.0;4.0;3.0;4.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;1.0;1.0;3.0;3.0;3.0;1.0;1.0;2.0;7.0;3.0;1.0;1.0;1.0;7.0;1.0;2.0;6.0;6.0;2.0;2.0;5.0;5.0;2.0;3.0;5.0;5.0;2.0;5.0;9.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
