;nomen;revenu;agglo9;loc_log;stat_log;nb_voit;nb_tv;jardin;micro_onde;frigo;congelo;four;soins;situ_fin;situ_alim;manq_alim;viande;jard_potager;jard_verger;jard_pelouse;jard_poules;nbpers;sexe_chef;age_chefq;nbadu;nbenf;agglo5;ech;cspc;reg;pcschef;up;jard_rien;sitalim_regime;sitalim_temps;sitalim_argent;sitalim_depl;sitalim_rhf;sitalim_place;sitalim_autre;chef_diplo;chef_situprof;chef_statempl;chef_typempl;chef_atrav;chef_nbsal;tage_chef;pond_men;selcuileg;selcuivp;selcuivps;selcuioeuf;saliere;selcrud;typesel;chori;chprix;chlabel;chsani;chhabit;chmarq;chpres;chprod;chgout;chetiq;chnut;claim;inscuisson;insconserv;stokcons;micronde;consopc;dlcoeuf;dlcjamb;dlcsaum;dlcfrom;dlcpl;dlcyao;dlclaif;dlccrem;dlcvian;dlcpcsv;csvjamb;csvcharc;csvpc;csventrf;csvfromc;csvvian;nreprill;nreppate;nrepjamb;nrepsaum;nrepsauc;temp;thermo;tempfrig;alimcru;reste;puits;traiteau;traiteauch;traitcirc;traitusag;systion;systcharb;autsyst;fqtrait;entrprof;entrindi;chfacil;chnouv;chpub;nrchoix;traitnsp;nrtrait;systmemb;systmeca;systuv;systaut;systnsp;nrsyst;entrnsp
833;113543;7;1;3;2;1;2;1;1;1;1;1;2;2;1;4;1;1.0;1.0;1.0;1.0;3;1;51;2;1;1;1;10.0;7;5.0;930058;2.0;;;;;;;;14;1;1.0;2.0;;;5;0.2540578;1.0;1.0;1.0;1.0;3.0;1.0;1.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;4.0;2.0;1.0;1.0;1.0;3.0;2.0;2.0;1.0;2.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0;5.0;2.0;2.0;1.0;2.0;4.0;1.0;;1.0;1.0;3.0;3.0;;;;;;;;;;1.0;2.0;2.0;;;;;;;;;;
834;113556;3;3;3;2;2;3;1;1;1;1;1;2;4;1;4;1;2.0;2.0;1.0;2.0;2;1;63;2;0;2;1;16.0;7;7.0;931002;2.0;;;;;;;;12;4;7.0;3.0;1.0;2.0;6;0.3379668;1.0;1.0;3.0;2.0;1.0;3.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;4.0;2.0;3.0;2.0;2.0;4.0;7.0;2.0;1.0;2.0;2.0;7.0;2.0;2.0;6.0;6.0;4.0;2.0;5.0;5.0;2.0;2.0;5.0;4.0;2.0;6.0;2.0;2.0;1.0;1.0;2.0;1.0;2.0;1.0;2.0;;2.0;1.0;2.0;2.0;2.0;2.0;;2.0;;2.0;2.0;1.0;2.0;2.0;;2.0
835;113562;14;3;1;3;1;4;2;1;1;1;1;1;4;1;4;1;;;;;4;1;41;3;1;2;1;2.0;7;2.0;931002;;;;;;;;;7;2;7.0;9.0;1.0;0.0;4;0.2534751;3.0;3.0;3.0;4.0;1.0;4.0;1.0;2.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;1.0;2.0;2.0;1.0;3.0;2.0;1.0;3.0;2.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;3.0;6.0;6.0;4.0;1.0;5.0;4.0;4.0;2.0;3.0;5.0;2.0;5.0;1.0;2.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
836;113565;5;3;1;4;1;2;2;1;1;1;1;1;4;1;4;1;;;;;1;2;28;1;0;2;1;10.0;7;5.0;931002;;;;;;;;;7;1;2.0;1.0;;;3;0.3382243;1.0;6.0;3.0;6.0;1.0;4.0;3.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;4.0;3.0;1.0;1.0;3.0;2.0;7.0;1.0;7.0;1.0;1.0;1.0;7.0;2.0;7.0;1.0;1.0;2.0;1.0;2.0;6.0;1.0;5.0;5.0;3.0;5.0;5.0;16.0;1.0;;3.0;3.0;2.0;4.0;;;;;;;;;;1.0;2.0;2.0;;;;;;;;;;
837;113566;11;3;2;2;2;2;1;1;1;1;1;1;5;1;4;1;2.0;1.0;1.0;2.0;3;1;58;3;0;2;1;11.0;7;6.0;931002;2.0;;;;;;;;6;1;3.0;2.0;;;5;1.099296;1.0;3.0;3.0;3.0;1.0;4.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;4.0;2.0;5.0;4.0;5.0;3.0;4.0;4.0;7.0;4.0;7.0;4.0;7.0;4.0;3.0;7.0;2.0;2.0;6.0;6.0;3.0;2.0;3.0;3.0;3.0;5.0;3.0;5.0;2.0;6.0;3.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
838;113567;9;3;3;2;2;4;1;1;1;1;1;2;1;2;4;1;2.0;2.0;1.0;2.0;2;1;58;2;0;2;1;11.0;7;6.0;931002;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;6;1;3.0;2.0;;;5;0.3379668;1.0;1.0;9.0;9.0;4.0;9.0;1.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;1.0;1.0;2.0;2.0;4.0;2.0;3.0;2.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;2.0;6.0;6.0;2.0;2.0;2.0;1.0;2.0;1.0;2.0;16.0;9.0;;2.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;;1.0;2.0;1.0;2.0;2.0;2.0;;1.0;;2.0;2.0;1.0;2.0;2.0;;2.0
839;113568;12;2;4;4;2;3;1;2;1;1;1;2;4;1;4;1;2.0;1.0;1.0;1.0;4;1;48;4;0;2;1;6.0;7;3.0;931013;2.0;;;;;;;;10;1;3.0;2.0;;;4;0.3436179;1.0;1.0;4.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;9.0;1.0;1.0;1.0;3.0;3.0;9.0;2.0;2.0;2.0;2.0;3.0;2.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;4.0;3.0;3.0;3.0;1.0;2.0;2.0;4.0;1.0;;2.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;;9.0;2.0;2.0;2.0;2.0;2.0;;2.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0
840;113574;15;2;3;3;1;2;2;1;1;2;1;1;4;2;2;1;;;;;2;1;54;2;0;2;1;10.0;7;5.0;931013;;2.0;2.0;1.0;1.0;2.0;2.0;2.0;7;1;2.0;2.0;;;5;0.3379668;3.0;3.0;3.0;4.0;1.0;4.0;3.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;4.0;1.0;1.0;1.0;4.0;3.0;1.0;7.0;1.0;1.0;7.0;1.0;1.0;7.0;7.0;7.0;2.0;2.0;6.0;6.0;6.0;2.0;5.0;5.0;5.0;5.0;5.0;16.0;1.0;;3.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
841;113581;15;3;3;3;1;2;2;1;1;1;1;2;5;1;4;1;;;;;1;1;35;1;0;2;1;11.0;7;6.0;931024;;;;;;;;;7;1;3.0;2.0;;;4;1.216681;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;4.0;2.0;1.0;1.0;3.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;1.0;3.0;3.0;3.0;2.0;2.0;1.0;2.0;2.0;2.0;3.0;5.0;3.0;1.0;;1.0;2.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
842;113611;10;6;2;1;2;4;1;1;1;1;1;2;2;1;4;1;2.0;2.0;1.0;2.0;4;1;50;3;1;3;1;9.0;7;4.0;932003;2.0;;;;;;;;7;1;3.0;2.0;;;5;0.2271475;2.0;2.0;1.0;1.0;4.0;2.0;1.0;1.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;3.0;2.0;1.0;1.0;1.0;3.0;1.0;1.0;7.0;1.0;1.0;7.0;6.0;3.0;6.0;6.0;3.0;2.0;4.0;4.0;4.0;2.0;2.0;4.0;1.0;;3.0;3.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
