;nomen;revenu;agglo9;loc_log;stat_log;nb_voit;nb_tv;jardin;micro_onde;frigo;congelo;four;soins;situ_fin;situ_alim;manq_alim;viande;jard_potager;jard_verger;jard_pelouse;jard_poules;nbpers;sexe_chef;age_chefq;nbadu;nbenf;agglo5;ech;cspc;reg;pcschef;up;jard_rien;sitalim_regime;sitalim_temps;sitalim_argent;sitalim_depl;sitalim_rhf;sitalim_place;sitalim_autre;chef_diplo;chef_situprof;chef_statempl;chef_typempl;chef_atrav;chef_nbsal;tage_chef;pond_men;selcuileg;selcuivp;selcuivps;selcuioeuf;saliere;selcrud;typesel;chori;chprix;chlabel;chsani;chhabit;chmarq;chpres;chprod;chgout;chetiq;chnut;claim;inscuisson;insconserv;stokcons;micronde;consopc;dlcoeuf;dlcjamb;dlcsaum;dlcfrom;dlcpl;dlcyao;dlclaif;dlccrem;dlcvian;dlcpcsv;csvjamb;csvcharc;csvpc;csventrf;csvfromc;csvvian;nreprill;nreppate;nrepjamb;nrepsaum;nrepsauc;temp;thermo;tempfrig;alimcru;reste;puits;traiteau;traiteauch;traitcirc;traitusag;systion;systcharb;autsyst;fqtrait;entrprof;entrindi;chfacil;chnouv;chpub;nrchoix;traitnsp;nrtrait;systmemb;systmeca;systuv;systaut;systnsp;nrsyst;entrnsp
291;111540;4;8;1;2;1;3;2;1;1;1;1;2;2;1;4;1;;;;;2;1;44;1;1;4;1;11.0;4;6.0;263001;;;;;;;;;7;1;3.0;2.0;;;4;0.2859966;1.0;1.0;1.0;1.0;3.0;4.0;1.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;3.0;3.0;1.0;1.0;1.0;2.0;2.0;2.0;1.0;2.0;1.0;1.0;2.0;2.0;1.0;2.0;2.0;1.0;3.0;3.0;2.0;2.0;2.0;3.0;1.0;;1.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
292;111541;4;8;1;2;1;2;2;2;1;2;1;2;3;1;4;1;;;;;1;1;52;1;0;4;1;9.0;4;4.0;263001;;;;;;;;;7;1;3.0;2.0;;;5;0.2928949;3.0;3.0;3.0;3.0;3.0;4.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;3.0;2.0;2.0;6.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;7.0;1.0;7.0;1.0;1.0;1.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;4.0;1.0;;2.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
935;114974;9;5;2;2;1;4;1;1;1;1;1;2;1;1;4;1;1.0;1.0;1.0;2.0;2;2;71;2;0;3;1;16.0;4;7.0;262005;2.0;;;;;;;;8;4;1.0;2.0;1.0;;6;1.134191;3.0;3.0;2.0;1.0;4.0;3.0;2.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;1.0;1.0;3.0;2.0;1.0;1.0;1.0;1.0;7.0;1.0;1.0;7.0;1.0;7.0;2.0;6.0;6.0;6.0;3.0;2.0;5.0;5.0;1.0;1.0;5.0;4.0;2.0;5.0;2.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
1009;115273;3;8;1;2;1;2;2;1;1;1;1;2;2;1;3;1;;;;;1;2;63;1;0;4;1;16.0;4;7.0;263001;;;;;;;;;10;4;1.0;2.0;1.0;;6;1.054412;2.0;2.0;3.0;3.0;2.0;4.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;1.0;1.0;1.0;3.0;3.0;1.0;1.0;1.0;1.0;7.0;1.0;1.0;7.0;1.0;7.0;2.0;6.0;6.0;6.0;3.0;2.0;5.0;5.0;1.0;1.0;5.0;16.0;1.0;;3.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
1090;115547;6;5;2;3;2;2;2;1;1;1;1;2;4;1;4;1;;;;;1;1;58;1;0;3;1;16.0;4;7.0;262005;;;;;;;;;7;4;1.0;2.0;1.0;;5;1.134194;6.0;6.0;6.0;1.0;2.0;6.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;4.0;3.0;1.0;1.0;1.0;5.0;1.0;1.0;1.0;1.0;1.0;7.0;7.0;1.0;1.0;1.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;5.0;3.0;3.0;5.0;4.0;1.0;;2.0;4.0;9.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
1096;115566;11;1;4;2;2;3;1;1;1;1;1;1;4;2;4;1;2.0;1.0;1.0;2.0;4;1;58;3;1;1;1;16.0;4;7.0;260053;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;7;4;3.0;2.0;1.0;;5;1.027027;1.0;1.0;1.0;1.0;1.0;4.0;2.0;1.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;3.0;2.0;4.0;3.0;2.0;3.0;2.0;3.0;1.0;2.0;2.0;2.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;5.0;1.0;;3.0;3.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
1280;116282;4;3;1;3;1;2;1;2;1;1;1;2;4;1;4;1;2.0;2.0;2.0;2.0;1;2;61;1;0;2;1;10.0;4;5.0;261028;1.0;;;;;;;;7;1;1.0;3.0;;;6;0.3518354;1.0;1.0;3.0;2.0;4.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;1.0;3.0;6.0;4.0;2.0;7.0;3.0;4.0;7.0;1.0;7.0;7.0;7.0;7.0;2.0;6.0;6.0;2.0;6.0;2.0;5.0;5.0;5.0;2.0;5.0;4.0;1.0;;1.0;1.0;3.0;3.0;;;;;;;;;;1.0;2.0;2.0;;;;;;;;;;
1318;116425;10;1;3;4;1;4;1;1;1;1;1;2;2;1;4;1;2.0;1.0;1.0;2.0;3;1;44;2;1;1;1;11.0;4;6.0;260053;2.0;;;;;;;;7;1;3.0;2.0;;;4;0.4331769;1.0;1.0;1.0;1.0;1.0;3.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;1.0;2.0;2.0;1.0;1.0;3.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;2.0;2.0;1.0;3.0;3.0;2.0;2.0;1.0;5.0;1.0;;2.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
1339;116499;12;5;2;2;2;3;1;1;1;1;1;2;2;1;4;1;2.0;2.0;1.0;2.0;5;1;43;2;3;3;1;5.0;4;3.0;262005;2.0;;;;;;;;12;1;7.0;2.0;;7.0;4;0.1260351;3.0;3.0;3.0;2.0;4.0;4.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;4.0;2.0;3.0;1.0;3.0;2.0;6.0;3.0;4.0;6.0;3.0;4.0;6.0;4.0;2.0;3.0;2.0;3.0;2.0;2.0;4.0;2.0;5.0;2.0;3.0;3.0;1.0;10.0;2.0;7.0;3.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
1361;116596;4;8;2;3;2;2;1;1;1;1;1;2;3;1;2;1;2.0;1.0;2.0;2.0;4;1;31;2;2;4;1;11.0;4;6.0;263001;2.0;;;;;;;;3;2;3.0;3.0;1.0;;4;0.1464627;1.0;2.0;1.0;4.0;1.0;2.0;1.0;2.0;1.0;2.0;2.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;3.0;1.0;2.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;2.0;1.0;3.0;3.0;1.0;1.0;2.0;4.0;1.0;;1.0;2.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
1370;116627;9;5;2;2;2;4;1;1;1;1;1;2;4;2;4;1;2.0;1.0;1.0;2.0;2;2;61;2;0;3;1;16.0;4;7.0;262005;2.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;6;4;2.0;2.0;1.0;;6;0.5249531;2.0;2.0;3.0;2.0;3.0;3.0;1.0;1.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;3.0;1.0;3.0;3.0;1.0;1.0;2.0;4.0;1.0;;1.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
1382;116684;11;1;4;1;2;4;1;1;1;1;1;2;2;1;4;1;2.0;1.0;1.0;2.0;4;1;39;2;2;1;1;11.0;4;6.0;260053;2.0;;;;;;;;9;1;3.0;2.0;;;4;0.5169113;1.0;1.0;3.0;1.0;2.0;3.0;1.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;4.0;3.0;1.0;1.0;1.0;4.0;2.0;5.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;3.0;4.0;2.0;3.0;3.0;3.0;3.0;3.0;4.0;1.0;;3.0;2.0;2.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
1406;116776;7;1;2;4;2;2;1;1;1;1;1;1;2;2;4;1;1.0;1.0;1.0;2.0;5;1;32;2;3;1;1;11.0;4;6.0;260019;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;7;1;3.0;2.0;;;4;0.5489714;3.0;3.0;3.0;4.0;3.0;4.0;1.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;4.0;1.0;1.0;1.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;6.0;2.0;2.0;2.0;6.0;1.0;3.0;3.0;3.0;5.0;1.0;3.0;2.0;3.0;1.0;1.0;3.0;3.0;;;;;;;;;;2.0;1.0;2.0;;;;;;;;;;
1479;117080;11;8;2;5;2;2;2;1;1;1;1;2;2;1;4;1;;;;;2;1;31;2;0;4;1;11.0;4;6.0;263001;;;;;;;;;7;1;1.0;2.0;;;4;1.05442;1.0;1.0;1.0;1.0;4.0;4.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;3.0;2.0;2.0;3.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;3.0;2.0;3.0;3.0;2.0;3.0;3.0;2.0;2.0;3.0;6.0;1.0;;2.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
1510;123887;15;8;2;2;2;2;2;1;1;2;1;2;2;1;4;1;;;;;2;1;32;2;0;4;1;6.0;4;3.0;263001;;;;;;;;;11;1;3.0;2.0;;;4;0.2885537;1.0;1.0;3.0;1.0;1.0;4.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;1.0;2.0;1.0;2.0;2.0;4.0;2.0;1.0;1.0;3.0;5.0;1.0;1.0;1.0;1.0;7.0;3.0;1.0;7.0;1.0;7.0;2.0;3.0;6.0;3.0;3.0;2.0;3.0;3.0;3.0;5.0;3.0;4.0;1.0;;3.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
1620;137335;6;1;3;4;1;4;2;1;1;1;1;1;5;2;4;1;;;;;2;1;47;2;0;1;1;11.0;4;6.0;260019;;2.0;2.0;1.0;2.0;2.0;2.0;2.0;3;1;3.0;2.0;;;4;1.399119;1.0;1.0;1.0;1.0;1.0;3.0;5.0;2.0;1.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;9.0;5.0;4.0;1.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;99.0;2.0;98.0;3.0;3.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
1663;170151;9;1;4;2;1;3;1;1;1;1;1;2;1;1;4;1;2.0;1.0;1.0;2.0;2;1;77;2;0;1;1;16.0;4;7.0;260053;2.0;;;;;;;;6;4;3.0;2.0;1.0;;7;1.372429;3.0;4.0;6.0;1.0;4.0;3.0;2.0;2.0;1.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;4.0;2.0;1.0;2.0;1.0;6.0;4.0;1.0;1.0;2.0;7.0;9.0;1.0;9.0;7.0;7.0;1.0;1.0;9.0;9.0;3.0;6.0;5.0;5.0;5.0;5.0;5.0;6.0;9.0;;3.0;1.0;3.0;4.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
1706;170374;6;1;3;1;1;1;2;1;1;2;1;2;3;2;4;1;;;;;1;1;42;1;0;1;1;11.0;4;6.0;260019;;2.0;1.0;1.0;2.0;2.0;2.0;2.0;7;1;2.0;2.0;;;4;1.372424;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;3.0;4.0;6.0;3.0;4.0;7.0;3.0;5.0;3.0;7.0;3.0;3.0;3.0;3.0;2.0;2.0;6.0;2.0;2.0;2.0;2.0;3.0;1.0;4.0;1.0;;3.0;3.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
1707;170377;7;5;2;2;2;3;1;1;1;1;1;2;2;1;4;1;2.0;1.0;1.0;2.0;2;1;73;2;0;3;1;16.0;4;7.0;262005;2.0;;;;;;;;7;4;1.0;2.0;1.0;;6;1.134194;1.0;1.0;4.0;1.0;4.0;4.0;1.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;3.0;2.0;1.0;1.0;9.0;3.0;2.0;2.0;9.0;1.0;1.0;1.0;1.0;2.0;6.0;1.0;9.0;2.0;5.0;5.0;2.0;1.0;5.0;5.0;2.0;98.0;1.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
1774;170720;7;5;2;2;1;3;1;1;1;1;1;2;4;2;4;1;1.0;1.0;1.0;2.0;2;1;67;2;0;3;1;16.0;4;7.0;262005;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;7;4;1.0;2.0;1.0;;6;1.134194;4.0;4.0;4.0;4.0;1.0;4.0;1.0;2.0;1.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;4.0;2.0;1.0;1.0;2.0;1.0;2.0;1.0;1.0;3.0;1.0;3.0;7.0;3.0;1.0;1.0;1.0;2.0;6.0;2.0;3.0;2.0;3.0;3.0;1.0;1.0;2.0;9.0;1.0;;1.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
1890;171202;11;1;3;2;2;4;1;1;1;1;1;2;3;2;4;1;2.0;1.0;1.0;2.0;2;1;60;2;0;1;1;9.0;4;4.0;260019;2.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;7;1;1.0;3.0;;;6;0.3812302;1.0;2.0;1.0;1.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;4.0;2.0;1.0;1.0;3.0;3.0;6.0;1.0;1.0;1.0;1.0;4.0;1.0;7.0;7.0;1.0;4.0;3.0;6.0;2.0;4.0;4.0;3.0;3.0;3.0;5.0;5.0;5.0;2.0;6.0;2.0;2.0;3.0;1.0;2.0;1.0;1.0;1.0;2.0;;2.0;1.0;2.0;2.0;2.0;2.0;;2.0;;2.0;2.0;2.0;2.0;2.0;;2.0
1927;171325;1;3;1;2;3;2;2;1;1;2;1;2;2;2;4;3;;;;;1;2;73;1;0;2;1;16.0;4;7.0;261028;;1.0;2.0;2.0;2.0;2.0;2.0;2.0;6;4;;;2.0;;6;1.127082;2.0;2.0;2.0;2.0;3.0;3.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;9.0;1.0;1.0;1.0;4.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;4.0;1.0;;2.0;1.0;3.0;3.0;;;;;;;;;;1.0;2.0;2.0;;;;;;;;;;
1958;171449;10;1;3;2;2;3;1;1;1;1;1;2;2;2;4;1;1.0;1.0;1.0;2.0;2;1;57;2;0;1;1;2.0;4;2.0;260019;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;7;1;7.0;2.0;;0.0;5;0.3812313;1.0;1.0;3.0;1.0;3.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;4.0;4.0;3.0;3.0;4.0;2.0;3.0;2.0;2.0;3.0;7.0;2.0;2.0;2.0;2.0;7.0;2.0;2.0;6.0;2.0;3.0;2.0;5.0;5.0;3.0;2.0;2.0;3.0;2.0;3.0;3.0;1.0;3.0;1.0;2.0;1.0;2.0;1.0;2.0;;2.0;2.0;1.0;2.0;2.0;2.0;;2.0;;2.0;2.0;2.0;2.0;2.0;;2.0
2003;171627;8;1;4;2;2;3;1;1;1;1;1;2;4;1;4;1;1.0;1.0;1.0;2.0;3;1;55;3;0;1;1;11.0;4;6.0;260053;2.0;;;;;;;;6;1;3.0;2.0;;;5;1.372399;1.0;2.0;1.0;1.0;1.0;3.0;1.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;3.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;3.0;2.0;2.0;3.0;2.0;2.0;2.0;2.0;1.0;2.0;16.0;1.0;;3.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
2036;171719;12;1;4;2;2;4;1;1;1;1;1;2;1;1;4;1;1.0;1.0;1.0;2.0;4;1;55;4;0;1;1;6.0;4;3.0;260053;2.0;;;;;;;;11;1;3.0;2.0;;;5;0.3812302;4.0;3.0;3.0;3.0;1.0;4.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;3.0;2.0;1.0;4.0;3.0;1.0;1.0;1.0;1.0;7.0;3.0;1.0;3.0;1.0;7.0;2.0;2.0;6.0;2.0;2.0;2.0;3.0;3.0;3.0;5.0;2.0;4.0;1.0;;1.0;3.0;4.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
