;nomen;revenu;agglo9;loc_log;stat_log;nb_voit;nb_tv;jardin;micro_onde;frigo;congelo;four;soins;situ_fin;situ_alim;manq_alim;viande;jard_potager;jard_verger;jard_pelouse;jard_poules;nbpers;sexe_chef;age_chefq;nbadu;nbenf;agglo5;ech;cspc;reg;pcschef;up;jard_rien;sitalim_regime;sitalim_temps;sitalim_argent;sitalim_depl;sitalim_rhf;sitalim_place;sitalim_autre;chef_diplo;chef_situprof;chef_statempl;chef_typempl;chef_atrav;chef_nbsal;tage_chef;pond_men;selcuileg;selcuivp;selcuivps;selcuioeuf;saliere;selcrud;typesel;chori;chprix;chlabel;chsani;chhabit;chmarq;chpres;chprod;chgout;chetiq;chnut;claim;inscuisson;insconserv;stokcons;micronde;consopc;dlcoeuf;dlcjamb;dlcsaum;dlcfrom;dlcpl;dlcyao;dlclaif;dlccrem;dlcvian;dlcpcsv;csvjamb;csvcharc;csvpc;csventrf;csvfromc;csvvian;nreprill;nreppate;nrepjamb;nrepsaum;nrepsauc;temp;thermo;tempfrig;alimcru;reste;puits;traiteau;traiteauch;traitcirc;traitusag;systion;systcharb;autsyst;fqtrait;entrprof;entrindi;chfacil;chnouv;chpub;nrchoix;traitnsp;nrtrait;systmemb;systmeca;systuv;systaut;systnsp;nrsyst;entrnsp
255;111405;7;4;2;3;2;4;2;1;1;1;2;2;4;2;4;1;;;;;5;1;36;2;3;2;1;11.0;0;6.0;251012;;2.0;2.0;1.0;2.0;2.0;2.0;2.0;7;1;3.0;2.0;;;4;0.1430254;3.0;3.0;3.0;3.0;3.0;3.0;5.0;2.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;4.0;3.0;2.0;3.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;2.0;2.0;3.0;2.0;3.0;3.0;3.0;2.0;2.0;1.0;3.0;2.0;3.0;3.0;3.0;3.0;3.0;;;;;;;;;;2.0;1.0;2.0;;;;;;;;;;
256;111411;10;2;3;2;2;3;1;1;1;1;1;2;2;1;4;1;1.0;1.0;1.0;2.0;4;1;47;3;1;2;1;10.0;0;5.0;251012;2.0;;;;;;;;7;1;1.0;2.0;;;4;0.2681726;4.0;4.0;4.0;3.0;4.0;4.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;3.0;2.0;1.0;3.0;2.0;1.0;2.0;2.0;2.0;2.0;3.0;1.0;2.0;1.0;7.0;2.0;6.0;6.0;2.0;2.0;1.0;5.0;5.0;3.0;5.0;1.0;2.0;1.0;;3.0;1.0;3.0;1.0;2.0;1.0;2.0;1.0;2.0;;2.0;1.0;2.0;2.0;2.0;2.0;;2.0;;2.0;2.0;2.0;2.0;2.0;;2.0
257;111413;8;3;1;2;2;3;1;1;1;1;1;2;4;1;4;1;1.0;1.0;1.0;2.0;2;1;71;2;0;2;1;16.0;0;7.0;251020;2.0;;;;;;;;7;4;7.0;10.0;1.0;2.0;6;0.3575637;2.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;4.0;2.0;2.0;2.0;3.0;3.0;5.0;7.0;3.0;4.0;7.0;5.0;7.0;7.0;7.0;7.0;3.0;3.0;6.0;6.0;6.0;2.0;5.0;5.0;5.0;3.0;5.0;6.0;1.0;;1.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
258;111414;3;3;4;2;1;2;1;1;1;1;1;2;4;1;4;1;1.0;2.0;1.0;1.0;1;2;69;1;0;2;1;16.0;0;7.0;251020;2.0;;;;;;;;5;4;2.0;9.0;1.0;;6;1.070538;3.0;3.0;4.0;3.0;3.0;4.0;3.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;4.0;2.0;3.0;3.0;5.0;2.0;7.0;3.0;7.0;4.0;7.0;5.0;7.0;7.0;2.0;7.0;2.0;1.0;6.0;1.0;6.0;2.0;5.0;2.0;2.0;5.0;5.0;6.0;2.0;98.0;2.0;1.0;3.0;3.0;;;;;;;;;;1.0;2.0;2.0;;;;;;;;;;
259;111417;2;3;1;2;1;2;2;1;1;1;1;2;4;2;4;1;;;;;4;1;52;2;2;2;1;2.0;0;2.0;251020;;2.0;2.0;2.0;2.0;2.0;2.0;1.0;6;1;7.0;10.0;;3.0;5;0.1787817;4.0;1.0;1.0;2.0;4.0;4.0;3.0;1.0;1.0;2.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;3.0;2.0;2.0;1.0;5.0;2.0;2.0;1.0;1.0;2.0;7.0;3.0;1.0;7.0;7.0;7.0;1.0;2.0;6.0;6.0;2.0;1.0;1.0;5.0;1.0;1.0;5.0;5.0;1.0;;2.0;1.0;3.0;1.0;2.0;2.0;1.0;2.0;1.0;;1.0;2.0;1.0;2.0;2.0;2.0;;2.0;;2.0;2.0;2.0;2.0;2.0;;2.0
260;111419;6;3;2;2;1;2;1;1;1;1;1;2;4;1;4;1;1.0;1.0;1.0;1.0;1;2;77;1;0;2;1;16.0;0;7.0;251020;2.0;;;;;;;;2;4;4.0;1.0;1.0;;7;1.287228;2.0;2.0;1.0;3.0;4.0;4.0;2.0;2.0;1.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;9.0;2.0;2.0;2.0;3.0;3.0;1.0;2.0;3.0;3.0;7.0;2.0;2.0;7.0;7.0;7.0;2.0;1.0;6.0;6.0;3.0;1.0;5.0;5.0;5.0;3.0;5.0;99.0;1.0;;3.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
261;111420;6;3;2;2;1;2;1;1;1;2;1;2;3;2;4;1;2.0;2.0;2.0;2.0;1;2;51;1;0;2;1;9.0;0;4.0;251020;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;12;1;2.0;2.0;;;5;0.3575634;9.0;9.0;9.0;1.0;3.0;9.0;9.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;9.0;9.0;9.0;9.0;9.0;9.0;5.0;1.0;1.0;9.0;2.0;2.0;7.0;1.0;1.0;2.0;2.0;2.0;6.0;2.0;3.0;1.0;5.0;9.0;9.0;9.0;9.0;16.0;1.0;;9.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;1.0;;;;;;;;;
262;111421;6;3;4;5;1;2;1;1;1;1;1;2;1;1;4;1;2.0;1.0;1.0;2.0;1;2;23;1;0;2;1;9.0;0;4.0;251020;2.0;;;;;;;;11;1;1.0;1.0;;;2;0.3579046;1.0;1.0;2.0;1.0;4.0;3.0;1.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;3.0;2.0;2.0;1.0;3.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;6.0;6.0;3.0;2.0;5.0;5.0;5.0;5.0;5.0;4.0;1.0;;2.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
263;111422;10;3;4;2;2;4;1;1;1;1;1;2;4;1;4;1;2.0;2.0;1.0;2.0;5;1;49;3;2;2;1;9.0;0;4.0;251020;2.0;;;;;;;;11;1;3.0;2.0;;;4;0.2145381;1.0;1.0;2.0;1.0;3.0;2.0;1.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;3.0;2.0;2.0;2.0;2.0;2.0;7.0;3.0;3.0;3.0;1.0;7.0;2.0;2.0;6.0;6.0;2.0;2.0;3.0;3.0;2.0;2.0;5.0;4.0;1.0;;2.0;1.0;3.0;3.0;;;;;;;;;;2.0;1.0;2.0;;;;;;;;;;
264;111424;14;4;2;2;1;2;1;1;1;1;1;2;1;1;4;1;1.0;2.0;1.0;2.0;3;1;37;2;1;2;1;7.0;0;4.0;251025;2.0;;;;;;;;11;1;3.0;2.0;;;4;0.8579043;1.0;1.0;1.0;1.0;3.0;2.0;1.0;1.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;4.0;2.0;1.0;1.0;3.0;4.0;2.0;2.0;2.0;4.0;2.0;5.0;2.0;5.0;2.0;2.0;2.0;2.0;2.0;2.0;3.0;2.0;3.0;3.0;3.0;3.0;3.0;4.0;1.0;;2.0;1.0;3.0;1.0;1.0;2.0;2.0;1.0;2.0;;2.0;1.0;2.0;2.0;2.0;2.0;;2.0;;2.0;2.0;2.0;2.0;2.0;;2.0
265;111428;6;4;2;3;1;2;2;2;1;1;1;2;2;1;4;1;;;;;1;2;43;1;0;2;1;9.0;0;4.0;251025;;;;;;;;;12;1;1.0;2.0;;;4;0.3575643;2.0;1.0;1.0;1.0;3.0;1.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;1.0;1.0;4.0;3.0;1.0;3.0;2.0;4.0;7.0;3.0;2.0;2.0;3.0;7.0;2.0;2.0;6.0;2.0;3.0;2.0;5.0;5.0;2.0;3.0;5.0;6.0;2.0;6.0;3.0;2.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
266;111430;9;4;2;3;2;3;2;1;1;1;1;1;2;1;4;1;;;;;2;1;25;2;0;2;1;11.0;0;6.0;251025;;;;;;;;;7;1;3.0;1.0;;;3;1.285636;1.0;1.0;1.0;1.0;1.0;4.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;4.0;4.0;1.0;2.0;3.0;3.0;1.0;1.0;1.0;1.0;1.0;5.0;1.0;5.0;1.0;1.0;6.0;3.0;6.0;1.0;3.0;2.0;3.0;3.0;3.0;3.0;3.0;4.0;1.0;;3.0;3.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
267;111433;3;2;2;3;3;3;2;1;1;1;1;2;3;2;4;1;;;;;2;2;55;2;0;2;1;19.0;0;8.0;251025;;1.0;2.0;2.0;2.0;2.0;2.0;2.0;3;7;3.0;2.0;1.0;;5;0.3575634;1.0;1.0;1.0;1.0;1.0;4.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;4.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;7.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;5.0;2.0;3.0;5.0;3.0;16.0;2.0;98.0;2.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
268;111435;4;2;4;2;1;3;1;1;1;1;1;2;4;1;4;1;1.0;1.0;1.0;1.0;2;1;73;2;0;2;1;16.0;0;7.0;251025;2.0;;;;;;;;2;4;7.0;2.0;1.0;0.0;6;0.3579169;4.0;4.0;4.0;4.0;3.0;4.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;3.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;3.0;2.0;3.0;7.0;3.0;7.0;3.0;3.0;3.0;6.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;5.0;6.0;1.0;;2.0;1.0;3.0;1.0;2.0;1.0;2.0;1.0;2.0;;2.0;1.0;2.0;2.0;2.0;2.0;;2.0;;2.0;2.0;2.0;2.0;2.0;;2.0
269;111447;6;5;2;2;1;4;1;2;1;1;1;2;4;2;4;1;2.0;2.0;2.0;2.0;2;2;29;1;1;3;1;10.0;0;5.0;252001;1.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;9;1;1.0;2.0;;;3;0.1583074;1.0;3.0;1.0;1.0;3.0;4.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;4.0;2.0;1.0;1.0;6.0;2.0;2.0;2.0;2.0;3.0;2.0;3.0;2.0;3.0;2.0;2.0;6.0;2.0;2.0;2.0;3.0;2.0;3.0;3.0;2.0;2.0;1.0;16.0;1.0;;3.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
270;111450;15;5;3;4;1;2;1;2;1;2;1;2;2;1;4;1;2.0;2.0;2.0;2.0;1;2;25;1;0;3;1;9.0;0;4.0;252001;1.0;;;;;;;;12;1;1.0;2.0;;;3;0.7739429;2.0;2.0;2.0;1.0;4.0;4.0;2.0;2.0;1.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;3.0;2.0;1.0;6.0;4.0;2.0;2.0;7.0;3.0;7.0;1.0;2.0;3.0;1.0;7.0;2.0;3.0;6.0;6.0;3.0;2.0;5.0;5.0;2.0;5.0;5.0;2.0;2.0;1.0;2.0;1.0;3.0;4.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
273;111457;10;7;1;4;1;2;1;2;1;1;1;2;1;1;4;1;2.0;1.0;1.0;2.0;1;1;74;1;0;4;1;16.0;0;7.0;253001;2.0;;;;;;;;7;4;3.0;2.0;1.0;;6;1.023488;1.0;1.0;2.0;1.0;4.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0;6.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;9.0;1.0;1.0;1.0;5.0;2.0;5.0;1.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
274;111461;1;7;2;4;1;2;2;1;1;2;1;2;2;1;4;1;;;;;1;1;22;1;0;4;1;15.0;0;8.0;253001;;;;;;;;;10;3;3.0;1.0;1.0;;2;1.023037;4.0;2.0;3.0;2.0;3.0;3.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;4.0;3.0;1.0;1.0;3.0;3.0;2.0;2.0;7.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;6.0;6.0;6.0;6.0;6.0;1.0;5.0;2.0;4.0;5.0;5.0;16.0;1.0;;3.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
275;111462;6;7;1;3;1;4;1;1;1;1;1;2;5;1;4;1;1.0;1.0;1.0;2.0;5;2;48;4;1;4;1;9.0;0;4.0;253001;2.0;;;;;;;;7;1;1.0;2.0;;;4;0.2274417;1.0;2.0;1.0;3.0;3.0;4.0;2.0;2.0;1.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;3.0;2.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;3.0;2.0;3.0;3.0;2.0;1.0;2.0;6.0;1.0;;2.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
276;111467;7;7;1;4;1;2;2;1;1;1;1;2;2;1;4;1;;;;;3;1;40;2;1;4;1;18.0;0;8.0;253001;;;;;;;;;12;6;3.0;2.0;1.0;;4;0.1909121;3.0;2.0;3.0;3.0;3.0;4.0;5.0;2.0;2.0;2.0;2.0;1.0;2.0;1.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;1.0;5.0;4.0;6.0;3.0;3.0;6.0;7.0;2.0;1.0;7.0;1.0;1.0;2.0;2.0;5.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;3.0;1.0;;2.0;2.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
277;111471;6;7;2;3;1;4;2;1;1;2;1;2;4;1;4;1;;;;;1;2;35;1;0;4;1;9.0;0;4.0;253001;;;;;;;;;11;1;2.0;1.0;;;4;0.9670687;1.0;1.0;1.0;1.0;1.0;3.0;5.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;3.0;5.0;1.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;2.0;1.0;2.0;2.0;3.0;1.0;3.0;4.0;2.0;3.0;5.0;1.0;1.0;5.0;2.0;1.0;;3.0;2.0;3.0;4.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
278;111474;3;7;1;3;3;3;2;1;1;1;1;2;4;2;4;1;;;;;1;2;71;1;0;4;1;16.0;0;7.0;253001;;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2;4;3.0;3.0;1.0;;6;1.023488;3.0;3.0;3.0;4.0;4.0;4.0;9.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;4.0;5.0;4.0;1.0;3.0;4.0;4.0;1.0;9.0;1.0;1.0;4.0;5.0;2.0;1.0;7.0;2.0;6.0;1.0;2.0;6.0;2.0;5.0;5.0;5.0;5.0;5.0;3.0;1.0;;2.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
899;114761;13;5;1;2;2;3;1;1;1;1;1;2;1;1;4;1;1.0;1.0;1.0;2.0;3;1;52;3;0;3;1;9.0;0;4.0;252001;2.0;;;;;;;;12;1;2.0;2.0;;;5;0.3265387;1.0;1.0;1.0;1.0;4.0;3.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;3.0;2.0;3.0;2.0;1.0;1.0;1.0;7.0;1.0;;3.0;2.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
992;115218;7;7;2;2;1;2;1;1;1;1;1;2;3;1;4;1;2.0;2.0;1.0;2.0;1;2;64;1;0;4;1;16.0;0;7.0;253001;2.0;;;;;;;;6;4;1.0;2.0;1.0;;6;1.023474;1.0;1.0;2.0;1.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;3.0;3.0;1.0;1.0;1.0;2.0;9.0;2.0;2.0;2.0;2.0;1.0;2.0;1.0;1.0;3.0;3.0;2.0;5.0;5.0;2.0;2.0;2.0;16.0;1.0;;1.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
1008;115271;11;7;2;2;2;3;1;1;1;1;1;2;2;1;4;1;2.0;1.0;1.0;2.0;2;1;63;2;0;4;1;16.0;0;7.0;253001;2.0;;;;;;;;7;4;3.0;2.0;1.0;;6;0.2882262;1.0;1.0;1.0;1.0;4.0;4.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;2.0;1.0;1.0;1.0;3.0;3.0;1.0;3.0;1.0;4.0;2.0;3.0;1.0;3.0;1.0;7.0;2.0;6.0;6.0;6.0;6.0;2.0;5.0;5.0;3.0;1.0;5.0;5.0;2.0;6.0;1.0;1.0;3.0;1.0;2.0;1.0;2.0;2.0;1.0;;1.0;2.0;1.0;2.0;2.0;2.0;;2.0;;2.0;1.0;2.0;2.0;2.0;;2.0
