;nomen;revenu;agglo9;loc_log;stat_log;nb_voit;nb_tv;jardin;micro_onde;frigo;congelo;four;soins;situ_fin;situ_alim;manq_alim;viande;jard_potager;jard_verger;jard_pelouse;jard_poules;nbpers;sexe_chef;age_chefq;nbadu;nbenf;agglo5;ech;cspc;reg;pcschef;up;jard_rien;sitalim_regime;sitalim_temps;sitalim_argent;sitalim_depl;sitalim_rhf;sitalim_place;sitalim_autre;chef_diplo;chef_situprof;chef_statempl;chef_typempl;chef_atrav;chef_nbsal;tage_chef;pond_men;selcuileg;selcuivp;selcuivps;selcuioeuf;saliere;selcrud;typesel;chori;chprix;chlabel;chsani;chhabit;chmarq;chpres;chprod;chgout;chetiq;chnut;claim;inscuisson;insconserv;stokcons;micronde;consopc;dlcoeuf;dlcjamb;dlcsaum;dlcfrom;dlcpl;dlcyao;dlclaif;dlccrem;dlcvian;dlcpcsv;csvjamb;csvcharc;csvpc;csventrf;csvfromc;csvvian;nreprill;nreppate;nrepjamb;nrepsaum;nrepsauc;temp;thermo;tempfrig;alimcru;reste;puits;traiteau;traiteauch;traitcirc;traitusag;systion;systcharb;autsyst;fqtrait;entrprof;entrindi;chfacil;chnouv;chpub;nrchoix;traitnsp;nrtrait;systmemb;systmeca;systuv;systaut;systnsp;nrsyst;entrnsp
271;111451;3;5;3;3;3;1;2;1;1;1;1;2;4;2;4;2;;;;;2;2;19;1;1;3;1;18.0;3;8.0;252001;;2.0;2.0;1.0;1.0;2.0;2.0;2.0;7;6;;;2.0;;1;0.1649925;4.0;1.0;4.0;4.0;4.0;4.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;4.0;2.0;1.0;1.0;7.0;1.0;7.0;1.0;1.0;1.0;1.0;7.0;2.0;2.0;6.0;6.0;6.0;2.0;5.0;3.0;2.0;5.0;2.0;2.0;1.0;;2.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
272;111454;15;5;3;2;2;2;1;1;1;1;1;2;1;1;4;1;2.0;2.0;1.0;2.0;3;1;34;2;1;3;1;5.0;3;3.0;252001;2.0;;;;;;;;11;1;7.0;2.0;;0.0;4;0.2199854;1.0;1.0;3.0;2.0;2.0;2.0;5.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;3.0;3.0;1.0;2.0;2.0;3.0;2.0;4.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;3.0;2.0;5.0;5.0;2.0;1.0;1.0;4.0;1.0;;1.0;2.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
435;112104;6;1;3;2;1;4;1;1;1;1;1;1;5;2;3;1;2.0;2.0;1.0;2.0;2;2;40;2;0;1;1;10.0;3;5.0;520028;2.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;7;1;1.0;2.0;;;4;0.4039924;2.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;1.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;3.0;2.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;3.0;2.0;3.0;3.0;3.0;3.0;3.0;4.0;1.0;;3.0;2.0;3.0;4.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
436;112111;9;1;4;2;2;2;1;2;1;1;1;2;2;1;4;1;1.0;1.0;1.0;2.0;5;1;46;2;3;1;1;1.0;3;1.0;520028;2.0;;;;;;;;11;1;7.0;2.0;;0.0;4;0.161597;4.0;4.0;4.0;2.0;3.0;4.0;1.0;1.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;3.0;2.0;2.0;6.0;2.0;3.0;3.0;7.0;3.0;7.0;3.0;7.0;3.0;7.0;7.0;3.0;3.0;6.0;6.0;3.0;2.0;5.0;5.0;2.0;5.0;1.0;4.0;1.0;;3.0;2.0;1.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
437;112113;8;1;4;2;2;3;1;1;1;1;1;2;2;1;4;1;1.0;1.0;1.0;2.0;2;1;46;2;0;1;1;1.0;3;1.0;520028;2.0;;;;;;;;14;1;7.0;2.0;;0.0;4;0.4039924;2.0;2.0;4.0;1.0;1.0;4.0;2.0;2.0;1.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;2.0;3.0;2.0;3.0;5.0;3.0;3.0;3.0;2.0;1.0;;2.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
438;112115;4;1;4;2;1;3;1;1;1;1;1;2;3;1;4;1;2.0;2.0;1.0;2.0;1;2;48;1;0;1;1;6.0;3;3.0;520082;2.0;;;;;;;;7;1;2.0;2.0;;;4;1.454373;4.0;3.0;2.0;4.0;4.0;4.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;4.0;1.0;1.0;2.0;2.0;5.0;1.0;1.0;7.0;6.0;1.0;4.0;7.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;6.0;2.0;1.0;1.0;2.0;5.0;5.0;16.0;1.0;;2.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
439;112117;15;1;4;4;1;2;1;2;1;1;1;2;3;2;4;1;1.0;2.0;2.0;2.0;3;1;39;1;2;1;1;11.0;3;6.0;520082;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;7;1;3.0;2.0;;;4;0.4825997;2.0;1.0;1.0;1.0;4.0;4.0;3.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;6.0;3.0;1.0;7.0;7.0;7.0;7.0;1.0;1.0;7.0;1.0;7.0;3.0;3.0;6.0;6.0;3.0;2.0;5.0;5.0;5.0;5.0;5.0;4.0;1.0;;3.0;2.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
440;112128;8;1;4;2;2;3;1;1;1;1;1;2;2;2;4;1;2.0;2.0;1.0;2.0;2;1;59;2;0;1;1;1.0;3;1.0;520114;2.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;7;1;7.0;2.0;;0.0;5;0.4039924;1.0;1.0;1.0;1.0;2.0;4.0;1.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;1.0;1.0;2.0;4.0;3.0;2.0;1.0;7.0;2.0;7.0;3.0;9.0;1.0;1.0;7.0;2.0;2.0;6.0;6.0;2.0;2.0;2.0;5.0;2.0;5.0;5.0;4.0;2.0;4.0;1.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
441;112130;4;1;4;2;1;1;1;2;1;1;1;2;2;1;4;1;2.0;1.0;1.0;1.0;1;1;52;1;0;1;1;19.0;3;8.0;520114;2.0;;;;;;;;7;7;3.0;2.0;1.0;;5;0.4039924;1.0;1.0;2.0;1.0;1.0;1.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;4.0;1.0;1.0;1.0;6.0;4.0;7.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;6.0;1.0;2.0;1.0;3.0;3.0;2.0;2.0;2.0;5.0;2.0;8.0;1.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
442;112131;4;1;4;2;1;3;1;1;1;1;1;2;2;1;4;1;1.0;2.0;1.0;2.0;2;1;67;2;0;1;1;16.0;3;7.0;520114;2.0;;;;;;;;3;4;3.0;2.0;1.0;;6;0.4039924;2.0;2.0;4.0;2.0;3.0;4.0;9.0;2.0;1.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;4.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;6.0;1.0;3.0;2.0;2.0;5.0;2.0;1.0;5.0;16.0;1.0;;3.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
