;nomen;revenu;agglo9;loc_log;stat_log;nb_voit;nb_tv;jardin;micro_onde;frigo;congelo;four;soins;situ_fin;situ_alim;manq_alim;viande;jard_potager;jard_verger;jard_pelouse;jard_poules;nbpers;sexe_chef;age_chefq;nbadu;nbenf;agglo5;ech;cspc;reg;pcschef;up;jard_rien;sitalim_regime;sitalim_temps;sitalim_argent;sitalim_depl;sitalim_rhf;sitalim_place;sitalim_autre;chef_diplo;chef_situprof;chef_statempl;chef_typempl;chef_atrav;chef_nbsal;tage_chef;pond_men;selcuileg;selcuivp;selcuivps;selcuioeuf;saliere;selcrud;typesel;chori;chprix;chlabel;chsani;chhabit;chmarq;chpres;chprod;chgout;chetiq;chnut;claim;inscuisson;insconserv;stokcons;micronde;consopc;dlcoeuf;dlcjamb;dlcsaum;dlcfrom;dlcpl;dlcyao;dlclaif;dlccrem;dlcvian;dlcpcsv;csvjamb;csvcharc;csvpc;csventrf;csvfromc;csvvian;nreprill;nreppate;nrepjamb;nrepsaum;nrepsauc;temp;thermo;tempfrig;alimcru;reste;puits;traiteau;traiteauch;traitcirc;traitusag;systion;systcharb;autsyst;fqtrait;entrprof;entrindi;chfacil;chnouv;chpub;nrchoix;traitnsp;nrtrait;systmemb;systmeca;systuv;systaut;systnsp;nrsyst;entrnsp
127;110915;6;1;3;2;1;4;1;1;1;1;1;1;2;2;4;1;2.0;1.0;1.0;2.0;5;1;52;4;1;1;1;10.0;1;5.0;210048;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;6;1;3.0;2.0;;;5;0.3137875;1.0;1.0;4.0;6.0;4.0;4.0;2.0;2.0;1.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;3.0;1.0;1.0;1.0;3.0;1.0;7.0;1.0;1.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;6.0;1.0;6.0;1.0;3.0;3.0;1.0;1.0;1.0;3.0;1.0;;3.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
128;110920;7;1;3;2;1;4;1;1;1;1;1;2;2;1;4;1;1.0;1.0;1.0;2.0;1;2;58;1;0;1;1;18.0;1;8.0;210048;2.0;;;;;;;;11;6;4.0;2.0;1.0;;5;0.3922344;1.0;1.0;4.0;1.0;4.0;4.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;1.0;1.0;2.0;5.0;2.0;2.0;2.0;2.0;3.0;2.0;2.0;2.0;2.0;1.0;7.0;2.0;1.0;1.0;2.0;3.0;1.0;2.0;5.0;2.0;1.0;5.0;8.0;2.0;7.0;2.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
129;110923;6;3;1;2;1;2;2;1;1;1;1;2;2;1;4;1;;;;;3;1;54;3;0;2;1;16.0;1;7.0;211028;;;;;;;;;2;4;1.0;2.0;1.0;;5;0.3599801;1.0;1.0;1.0;1.0;3.0;3.0;1.0;2.0;1.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;3.0;3.0;1.0;2.0;1.0;2.0;1.0;5.0;7.0;5.0;1.0;2.0;2.0;2.0;6.0;1.0;3.0;2.0;5.0;3.0;2.0;1.0;3.0;5.0;2.0;5.0;1.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
130;110927;7;3;1;2;1;3;2;1;1;1;1;2;3;1;4;1;;;;;2;1;71;2;0;2;1;16.0;1;7.0;211028;;;;;;;;;6;4;3.0;2.0;1.0;;6;0.3599759;1.0;1.0;1.0;1.0;3.0;4.0;2.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;3.0;2.0;6.0;7.0;1.0;1.0;7.0;7.0;7.0;7.0;7.0;7.0;2.0;1.0;6.0;6.0;3.0;2.0;2.0;5.0;5.0;2.0;5.0;4.0;1.0;;1.0;1.0;3.0;1.0;2.0;1.0;2.0;1.0;2.0;;1.0;1.0;2.0;2.0;2.0;2.0;;2.0;;2.0;2.0;2.0;2.0;2.0;;2.0
131;110928;7;3;1;2;2;2;1;1;1;1;1;2;2;1;4;1;2.0;1.0;1.0;2.0;1;1;48;1;0;2;1;9.0;1;4.0;211028;2.0;;;;;;;;11;1;3.0;2.0;;;4;0.3599768;1.0;1.0;2.0;1.0;4.0;4.0;5.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;3.0;1.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;3.0;2.0;1.0;6.0;2.0;5.0;5.0;3.0;2.0;2.0;8.0;1.0;;3.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;1.0;;;;;;;;;;
132;110935;7;7;1;1;2;3;1;1;1;1;1;2;4;1;4;1;1.0;1.0;1.0;2.0;5;1;51;3;2;4;1;11.0;1;6.0;213001;2.0;;;;;;;;2;1;3.0;2.0;;;5;0.1729329;3.0;3.0;3.0;4.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;2.0;4.0;4.0;2.0;1.0;3.0;1.0;1.0;7.0;1.0;1.0;1.0;1.0;1.0;1.0;7.0;1.0;6.0;1.0;2.0;2.0;2.0;1.0;5.0;5.0;5.0;1.0;1.0;2.0;2.0;2.0;3.0;1.0;1.0;4.0;;;;;;;;;;1.0;2.0;2.0;;;;;;;;;;
133;110937;12;7;1;2;2;2;1;1;1;1;1;2;2;1;4;1;2.0;1.0;1.0;2.0;3;1;52;2;1;4;1;6.0;1;3.0;213001;2.0;;;;;;;;11;1;3.0;2.0;;;5;0.1921491;1.0;1.0;4.0;1.0;4.0;2.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;4.0;2.0;1.0;1.0;3.0;3.0;1.0;1.0;1.0;6.0;1.0;1.0;7.0;1.0;1.0;7.0;1.0;2.0;6.0;6.0;3.0;2.0;5.0;5.0;5.0;1.0;5.0;4.0;1.0;;1.0;2.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
134;110939;8;7;2;3;3;2;2;1;1;1;1;2;4;2;2;1;;;;;8;2;36;1;7;4;1;19.0;1;8.0;213001;;2.0;2.0;1.0;2.0;2.0;2.0;2.0;3;7;1.0;1.0;1.0;;4;0.0360277;1.0;1.0;4.0;1.0;1.0;4.0;1.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;1.0;1.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;2.0;6.0;1.0;1.0;2.0;2.0;2.0;1.0;1.0;2.0;6.0;1.0;;3.0;2.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
135;110941;7;7;2;2;1;3;1;1;1;1;1;2;2;1;4;1;1.0;1.0;1.0;2.0;1;2;66;1;0;4;1;16.0;1;7.0;213001;2.0;;;;;;;;7;4;7.0;9.0;1.0;0.0;6;0.2977256;2.0;2.0;2.0;1.0;4.0;3.0;1.0;1.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;4.0;3.0;5.0;1.0;4.0;2.0;2.0;7.0;7.0;4.0;7.0;4.0;7.0;4.0;7.0;7.0;6.0;2.0;6.0;6.0;3.0;2.0;3.0;5.0;5.0;5.0;5.0;3.0;2.0;3.0;3.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
136;110946;4;7;1;4;1;1;2;1;1;2;1;2;2;1;4;1;;;;;1;2;29;1;0;4;1;9.0;1;4.0;213001;;;;;;;;;12;1;1.0;2.0;;;3;0.2882571;2.0;1.0;4.0;1.0;3.0;3.0;1.0;1.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;4.0;3.0;5.0;5.0;7.0;5.0;7.0;5.0;5.0;5.0;1.0;7.0;2.0;3.0;6.0;6.0;4.0;2.0;3.0;3.0;2.0;5.0;3.0;4.0;1.0;;2.0;2.0;3.0;1.0;2.0;2.0;1.0;1.0;2.0;;1.0;2.0;1.0;2.0;2.0;2.0;;2.0;;2.0;2.0;2.0;2.0;2.0;;2.0
137;110947;3;7;2;4;1;2;2;1;1;1;1;2;2;1;4;1;;;;;1;2;24;1;0;4;1;10.0;1;5.0;213001;;;;;;;;;7;1;3.0;2.0;;;2;0.2882215;1.0;2.0;3.0;1.0;1.0;3.0;5.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;4.0;1.0;3.0;1.0;4.0;2.0;1.0;2.0;7.0;3.0;2.0;2.0;2.0;2.0;1.0;1.0;2.0;3.0;1.0;3.0;3.0;1.0;3.0;1.0;3.0;5.0;1.0;3.0;1.0;;3.0;2.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
138;110949;1;7;1;4;1;2;2;1;1;2;2;2;4;2;4;1;;;;;1;1;23;1;0;4;1;15.0;1;8.0;213001;;2.0;1.0;1.0;2.0;2.0;2.0;2.0;11;3;;;2.0;;2;0.2882225;2.0;2.0;6.0;1.0;4.0;2.0;3.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;4.0;2.0;1.0;1.0;3.0;3.0;1.0;1.0;7.0;3.0;3.0;3.0;2.0;3.0;1.0;6.0;2.0;2.0;3.0;3.0;4.0;2.0;1.0;1.0;1.0;5.0;3.0;4.0;2.0;98.0;3.0;1.0;3.0;3.0;;;;;;;;;;1.0;2.0;2.0;;;;;;;;;;
139;110955;15;8;1;3;2;2;1;1;1;1;1;1;4;1;4;1;2.0;2.0;1.0;2.0;3;1;30;2;1;4;1;11.0;1;6.0;213002;2.0;;;;;;;;9;1;3.0;2.0;;;4;0.6917214;4.0;4.0;1.0;4.0;3.0;4.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;4.0;3.0;1.0;1.0;4.0;2.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;6.0;6.0;1.0;6.0;4.0;1.0;3.0;4.0;9.0;1.0;5.0;5.0;2.0;6.0;3.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
140;110969;7;8;2;2;1;1;1;1;1;1;1;2;3;1;4;1;1.0;1.0;1.0;2.0;1;2;59;1;0;4;1;9.0;1;4.0;213002;2.0;;;;;;;;12;1;2.0;2.0;;;5;0.711414;1.0;1.0;1.0;1.0;4.0;4.0;2.0;1.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;9.0;4.0;4.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0;7.0;1.0;1.0;7.0;1.0;7.0;6.0;6.0;6.0;6.0;2.0;2.0;5.0;5.0;3.0;5.0;5.0;4.0;1.0;;3.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
880;114650;6;7;1;2;1;3;2;1;1;1;1;2;2;2;4;1;;;;;1;2;78;1;0;4;1;16.0;1;7.0;213001;;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2;4;3.0;9.0;1.0;;7;1.037586;9.0;1.0;4.0;1.0;3.0;4.0;2.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;3.0;2.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;99.0;9.0;;2.0;1.0;2.0;9.0;;;;;;;;;;1.0;2.0;2.0;;;;;;;;;;
890;114720;15;8;2;4;1;4;2;1;1;1;1;2;2;1;4;1;;;;;2;1;77;2;0;4;1;16.0;1;7.0;213002;;;;;;;;;2;4;3.0;2.0;1.0;;7;1.037597;1.0;1.0;1.0;1.0;1.0;4.0;2.0;2.0;1.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;7.0;7.0;1.0;1.0;6.0;6.0;2.0;1.0;5.0;5.0;1.0;1.0;5.0;4.0;2.0;4.0;1.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
892;114730;15;7;1;2;1;3;2;2;1;2;1;2;2;1;4;1;;;;;2;1;77;2;0;4;1;16.0;1;7.0;213001;;;;;;;;;7;4;3.0;9.0;1.0;;7;0.2928008;1.0;1.0;1.0;1.0;3.0;2.0;2.0;1.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;6.0;3.0;2.0;2.0;2.0;3.0;1.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;3.0;1.0;5.0;5.0;1.0;1.0;5.0;16.0;1.0;;1.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
949;115036;6;3;1;4;2;3;1;1;1;1;1;2;4;2;2;1;1.0;1.0;1.0;1.0;2;1;69;2;0;2;1;16.0;1;7.0;211028;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;7;4;3.0;2.0;1.0;;6;0.359978;1.0;1.0;1.0;1.0;2.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;2.0;2.0;1.0;1.0;2.0;2.0;3.0;2.0;7.0;7.0;1.0;1.0;7.0;1.0;1.0;7.0;7.0;7.0;2.0;2.0;6.0;6.0;3.0;2.0;3.0;5.0;5.0;1.0;1.0;99.0;1.0;;2.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
950;115037;2;8;2;2;3;4;1;1;1;1;1;2;4;2;4;1;2.0;2.0;1.0;2.0;1;2;67;1;0;4;1;18.0;1;8.0;213002;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;7;6;;;2.0;;6;0.6292818;1.0;1.0;1.0;1.0;4.0;4.0;1.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;4.0;3.0;4.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0;7.0;1.0;1.0;7.0;1.0;7.0;1.0;2.0;6.0;6.0;3.0;1.0;3.0;5.0;2.0;2.0;5.0;10.0;1.0;;1.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
991;115216;15;7;2;2;1;2;1;1;1;1;1;2;4;1;4;1;2.0;2.0;1.0;2.0;1;2;65;1;0;4;1;16.0;1;7.0;213001;2.0;;;;;;;;7;4;3.0;2.0;1.0;;6;0.2977256;3.0;3.0;3.0;3.0;4.0;4.0;2.0;1.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;2.0;4.0;2.0;2.0;2.0;1.0;3.0;7.0;2.0;1.0;7.0;2.0;7.0;2.0;6.0;6.0;6.0;3.0;2.0;5.0;5.0;3.0;2.0;5.0;4.0;2.0;4.0;2.0;2.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
997;115229;8;7;2;2;1;2;1;2;1;2;1;2;1;1;4;1;1.0;1.0;1.0;2.0;1;1;65;1;0;4;1;16.0;1;7.0;213001;2.0;;;;;;;;6;4;3.0;2.0;1.0;;6;0.9923017;2.0;2.0;3.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;4.0;2.0;2.0;1.0;6.0;3.0;1.0;1.0;1.0;2.0;9.0;2.0;1.0;1.0;1.0;7.0;2.0;2.0;6.0;2.0;3.0;2.0;5.0;5.0;5.0;2.0;2.0;6.0;1.0;;3.0;3.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
1076;115516;8;1;3;2;1;2;1;1;1;1;1;2;3;1;4;1;1.0;1.0;1.0;2.0;2;1;59;2;0;1;1;16.0;1;7.0;210048;2.0;;;;;;;;7;4;4.0;2.0;1.0;;5;0.3922347;1.0;1.0;1.0;1.0;1.0;4.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;4.0;2.0;3.0;3.0;3.0;4.0;7.0;5.0;7.0;7.0;2.0;7.0;2.0;6.0;6.0;6.0;3.0;2.0;5.0;5.0;2.0;1.0;2.0;5.0;1.0;;1.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
1099;115576;6;7;3;4;1;4;1;1;1;1;1;2;3;2;3;1;2.0;1.0;1.0;2.0;5;1;53;2;3;4;1;12.0;1;6.0;213001;2.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;5;1;3.0;2.0;;;5;0.1152886;4.0;4.0;4.0;4.0;2.0;4.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;2.0;4.0;1.0;1.0;1.0;4.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;6.0;2.0;6.0;6.0;2.0;2.0;3.0;2.0;1.0;5.0;1.0;4.0;1.0;;3.0;2.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
1112;115656;15;1;3;2;2;4;1;1;1;1;1;2;1;1;4;1;1.0;1.0;1.0;2.0;2;1;57;2;0;1;1;16.0;1;7.0;210007;2.0;;;;;;;;10;4;1.0;2.0;1.0;;5;0.3922344;1.0;1.0;1.0;1.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;3.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;2.0;1.0;7.0;2.0;6.0;6.0;2.0;3.0;2.0;5.0;5.0;2.0;2.0;5.0;5.0;2.0;5.0;3.0;1.0;3.0;1.0;2.0;1.0;2.0;1.0;2.0;;1.0;2.0;1.0;1.0;2.0;2.0;;2.0;;2.0;2.0;2.0;2.0;2.0;;2.0
1130;115731;1;7;2;3;1;1;2;2;1;1;1;1;4;2;4;1;;;;;1;2;55;1;0;4;1;10.0;1;5.0;213001;;1.0;2.0;1.0;2.0;2.0;2.0;2.0;7;2;3.0;2.0;1.0;;5;0.2882215;1.0;1.0;1.0;2.0;4.0;2.0;1.0;2.0;1.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;2.0;6.0;4.0;1.0;2.0;2.0;1.0;2.0;5.0;7.0;3.0;2.0;2.0;2.0;2.0;9.0;2.0;3.0;2.0;3.0;5.0;3.0;2.0;5.0;3.0;2.0;98.0;3.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
