;nomen;revenu;agglo9;loc_log;stat_log;nb_voit;nb_tv;jardin;micro_onde;frigo;congelo;four;soins;situ_fin;situ_alim;manq_alim;viande;jard_potager;jard_verger;jard_pelouse;jard_poules;nbpers;sexe_chef;age_chefq;nbadu;nbenf;agglo5;ech;cspc;reg;pcschef;up;jard_rien;sitalim_regime;sitalim_temps;sitalim_argent;sitalim_depl;sitalim_rhf;sitalim_place;sitalim_autre;chef_diplo;chef_situprof;chef_statempl;chef_typempl;chef_atrav;chef_nbsal;tage_chef;pond_men;selcuileg;selcuivp;selcuivps;selcuioeuf;saliere;selcrud;typesel;chori;chprix;chlabel;chsani;chhabit;chmarq;chpres;chprod;chgout;chetiq;chnut;claim;inscuisson;insconserv;stokcons;micronde;consopc;dlcoeuf;dlcjamb;dlcsaum;dlcfrom;dlcpl;dlcyao;dlclaif;dlccrem;dlcvian;dlcpcsv;csvjamb;csvcharc;csvpc;csventrf;csvfromc;csvvian;nreprill;nreppate;nrepjamb;nrepsaum;nrepsauc;temp;thermo;tempfrig;alimcru;reste;puits;traiteau;traiteauch;traitcirc;traitusag;systion;systcharb;autsyst;fqtrait;entrprof;entrindi;chfacil;chnouv;chpub;nrchoix;traitnsp;nrtrait;systmemb;systmeca;systuv;systaut;systnsp;nrsyst;entrnsp
763;113277;7;4;1;2;1;3;1;1;1;1;1;2;2;1;4;1;1.0;2.0;1.0;2.0;5;1;45;2;3;2;1;3.0;4;2.0;831026;2.0;;;;;;;;11;1;7.0;1.0;;1.0;4;0.1420743;1.0;1.0;1.0;1.0;2.0;3.0;1.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;4.0;2.0;2.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;7.0;1.0;1.0;1.0;1.0;7.0;1.0;2.0;6.0;1.0;3.0;2.0;5.0;2.0;2.0;1.0;2.0;4.0;1.0;;3.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
764;113278;7;4;4;4;1;2;1;1;1;1;1;2;2;1;4;1;2.0;2.0;1.0;2.0;1;2;68;1;0;2;1;16.0;4;7.0;831026;2.0;;;;;;;;2;4;7.0;9.0;1.0;0.0;6;1.127082;1.0;1.0;1.0;1.0;4.0;4.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;4.0;3.0;1.0;1.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;6.0;3.0;2.0;5.0;5.0;5.0;2.0;5.0;4.0;1.0;;3.0;1.0;4.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
765;113280;14;4;4;1;2;2;1;1;1;1;1;2;2;2;4;1;1.0;1.0;1.0;2.0;4;1;34;2;2;2;1;11.0;4;6.0;831026;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;7;1;3.0;2.0;;;4;0.1759176;1.0;1.0;3.0;1.0;3.0;4.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;4.0;3.0;2.0;1.0;4.0;2.0;1.0;1.0;7.0;2.0;7.0;3.0;1.0;3.0;1.0;7.0;2.0;1.0;6.0;6.0;9.0;1.0;1.0;1.0;2.0;5.0;1.0;16.0;1.0;;3.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
766;113282;10;4;3;2;1;2;1;1;1;1;1;2;1;1;4;1;2.0;2.0;2.0;2.0;1;1;62;1;0;2;1;16.0;4;7.0;831026;1.0;;;;;;;;8;4;1.0;2.0;1.0;;6;1.170051;1.0;1.0;1.0;1.0;4.0;4.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;1.0;1.0;4.0;1.0;1.0;1.0;1.0;2.0;2.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;2.0;2.0;5.0;5.0;5.0;5.0;4.0;1.0;;3.0;2.0;3.0;3.0;;;;;;;;;;1.0;2.0;2.0;;;;;;;;;;
767;113296;3;6;1;4;3;2;2;1;1;1;1;2;5;1;4;3;;;;;1;2;32;1;0;3;1;10.0;4;5.0;832002;;;;;;;;;10;1;3.0;2.0;;;4;0.3156099;2.0;2.0;2.0;2.0;4.0;3.0;5.0;1.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;3.0;1.0;4.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;3.0;2.0;3.0;3.0;2.0;3.0;3.0;3.0;3.0;5.0;4.0;1.0;;1.0;1.0;4.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
768;113297;2;6;1;2;1;2;2;1;1;1;1;2;2;1;4;1;;;;;1;1;78;1;0;3;1;16.0;4;7.0;832002;;;;;;;;;7;4;7.0;9.0;1.0;0.0;7;1.134192;1.0;1.0;6.0;1.0;4.0;4.0;1.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;4.0;1.0;1.0;3.0;5.0;3.0;9.0;7.0;7.0;7.0;7.0;7.0;1.0;7.0;7.0;7.0;2.0;2.0;6.0;6.0;3.0;2.0;2.0;5.0;5.0;5.0;5.0;5.0;2.0;98.0;9.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
769;113298;6;6;1;3;3;2;2;2;1;1;1;2;4;1;3;3;;;;;5;2;41;1;4;3;1;18.0;4;8.0;832002;;;;;;;;;7;6;4.0;1.0;1.0;;4;0.0630108;1.0;6.0;4.0;1.0;1.0;5.0;2.0;1.0;1.0;2.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;4.0;5.0;9.0;4.0;4.0;5.0;3.0;1.0;1.0;7.0;9.0;1.0;1.0;1.0;7.0;7.0;5.0;9.0;9.0;9.0;9.0;9.0;4.0;4.0;4.0;9.0;9.0;16.0;9.0;;9.0;4.0;3.0;3.0;;;;;;;;;;2.0;1.0;1.0;;;;;;;;;;
770;113299;6;6;1;2;1;2;1;1;1;1;1;2;2;1;4;1;1.0;2.0;1.0;2.0;1;2;65;1;0;3;1;16.0;4;7.0;832002;2.0;;;;;;;;7;4;1.0;2.0;1.0;;6;1.132762;2.0;2.0;3.0;1.0;3.0;3.0;1.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;1.0;1.0;1.0;3.0;2.0;2.0;9.0;2.0;3.0;1.0;3.0;2.0;2.0;1.0;2.0;2.0;6.0;2.0;2.0;3.0;2.0;5.0;5.0;2.0;2.0;5.0;6.0;1.0;;2.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
771;113301;1;6;1;4;2;2;2;1;1;1;1;2;3;1;4;1;;;;;2;1;24;2;0;3;1;11.0;4;6.0;832002;;;;;;;;;9;1;3.0;5.0;;;2;0.3165286;2.0;2.0;1.0;1.0;3.0;3.0;1.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;3.0;2.0;1.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;6.0;6.0;6.0;3.0;6.0;6.0;3.0;2.0;2.0;1.0;2.0;3.0;1.0;;1.0;3.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
772;113306;8;8;2;2;2;3;1;1;1;1;1;2;2;1;4;1;2.0;1.0;1.0;2.0;4;1;43;2;2;4;1;10.0;4;5.0;833002;2.0;;;;;;;;11;1;1.0;2.0;;;4;0.1464473;9.0;9.0;9.0;9.0;9.0;9.0;9.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;99.0;9.0;;9.0;9.0;9.0;9.0;;;;;;;;;;2.0;2.0;2.0;1.0;;;;;;;;;
773;113311;2;8;1;4;1;2;2;1;1;1;2;2;3;1;4;1;;;;;1;2;19;1;0;4;1;15.0;4;8.0;833002;;;;;;;;;10;3;;;2.0;;1;0.2928955;1.0;1.0;2.0;1.0;1.0;1.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;1.0;2.0;1.0;3.0;3.0;1.0;1.0;7.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;6.0;6.0;6.0;3.0;6.0;2.0;5.0;5.0;2.0;5.0;5.0;6.0;2.0;6.0;3.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
774;113315;6;8;1;4;1;2;2;1;1;2;2;2;2;1;4;1;;;;;1;1;27;1;0;4;1;6.0;4;3.0;833002;;;;;;;;;11;1;4.0;2.0;;;3;1.052648;4.0;4.0;4.0;4.0;3.0;4.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;4.0;3.0;2.0;1.0;4.0;4.0;6.0;3.0;1.0;6.0;3.0;4.0;7.0;1.0;2.0;7.0;6.0;6.0;6.0;6.0;4.0;6.0;3.0;3.0;2.0;2.0;2.0;5.0;1.0;;3.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
775;113320;12;8;2;1;2;3;1;1;1;1;1;2;1;1;4;1;1.0;1.0;1.0;2.0;4;1;46;2;2;4;1;6.0;4;3.0;833002;2.0;;;;;;;;12;1;3.0;2.0;;;4;0.1464473;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;5.0;2.0;2.0;2.0;6.0;1.0;1.0;6.0;7.0;5.0;7.0;1.0;1.0;7.0;2.0;2.0;1.0;6.0;4.0;2.0;3.0;3.0;2.0;2.0;1.0;5.0;1.0;;3.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
884;114689;6;1;3;4;1;4;1;2;1;1;1;2;2;1;4;1;2.0;2.0;1.0;2.0;1;2;57;1;0;1;1;10.0;4;5.0;830090;2.0;;;;;;;;7;1;4.0;1.0;;;5;0.3812302;3.0;3.0;2.0;3.0;3.0;3.0;2.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;9.0;3.0;3.0;2.0;6.0;2.0;2.0;2.0;2.0;4.0;3.0;1.0;2.0;1.0;1.0;1.0;2.0;1.0;2.0;2.0;4.0;1.0;2.0;2.0;2.0;2.0;3.0;3.0;1.0;;1.0;1.0;3.0;4.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
944;115013;5;6;1;5;3;2;1;1;1;1;1;1;4;1;4;1;2.0;2.0;1.0;2.0;1;2;70;1;0;3;1;16.0;4;7.0;832002;2.0;;;;;;;;7;4;3.0;3.0;1.0;;6;1.134194;4.0;4.0;4.0;4.0;4.0;3.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;3.0;1.0;1.0;1.0;1.0;2.0;4.0;2.0;2.0;1.0;7.0;1.0;1.0;6.0;6.0;2.0;2.0;3.0;1.0;2.0;2.0;2.0;6.0;1.0;;2.0;2.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
955;115058;7;6;1;2;1;2;2;2;1;2;1;2;1;1;4;1;;;;;2;1;69;2;0;3;1;17.0;4;7.0;832002;;;;;;;;;7;5;7.0;2.0;1.0;20.0;6;1.131208;1.0;1.0;1.0;2.0;4.0;4.0;2.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;3.0;2.0;4.0;5.0;2.0;1.0;7.0;1.0;7.0;7.0;1.0;1.0;7.0;7.0;7.0;2.0;6.0;6.0;6.0;3.0;2.0;5.0;5.0;5.0;1.0;5.0;4.0;2.0;4.0;2.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
978;115135;4;8;1;2;1;2;2;2;1;1;1;2;2;1;4;1;;;;;1;2;67;1;0;4;1;16.0;4;7.0;833002;;;;;;;;;7;4;3.0;2.0;1.0;;6;1.05442;1.0;1.0;6.0;3.0;3.0;2.0;2.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;6.0;3.0;5.0;7.0;7.0;1.0;7.0;1.0;1.0;1.0;1.0;7.0;1.0;6.0;6.0;6.0;4.0;1.0;5.0;5.0;5.0;5.0;5.0;4.0;2.0;8.0;3.0;1.0;9.0;1.0;2.0;2.0;1.0;1.0;1.0;;1.0;2.0;1.0;2.0;2.0;2.0;;2.0;;2.0;2.0;2.0;2.0;2.0;;2.0
987;115182;2;4;3;2;2;4;1;1;1;1;1;2;2;1;4;1;1.0;1.0;1.0;1.0;2;1;65;2;0;2;1;16.0;4;7.0;831026;2.0;;;;;;;;7;4;3.0;2.0;1.0;;6;0.3548912;1.0;3.0;1.0;4.0;1.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;4.0;2.0;7.0;3.0;3.0;4.0;7.0;4.0;7.0;7.0;7.0;7.0;2.0;2.0;6.0;6.0;4.0;2.0;5.0;5.0;5.0;2.0;5.0;2.0;1.0;;2.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
1014;115297;8;1;3;1;2;4;1;1;1;1;1;2;2;1;4;1;2.0;1.0;2.0;2.0;2;1;62;2;0;1;1;6.0;4;3.0;830090;2.0;;;;;;;;8;1;3.0;3.0;;;6;0.4528884;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;1.0;1.0;4.0;1.0;1.0;7.0;2.0;1.0;7.0;5.0;3.0;3.0;1.0;7.0;1.0;2.0;6.0;1.0;4.0;1.0;3.0;5.0;5.0;1.0;1.0;6.0;1.0;;3.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
1060;115462;2;1;3;1;1;3;1;1;1;1;1;2;3;1;4;1;1.0;2.0;1.0;1.0;2;1;57;2;0;1;1;16.0;4;7.0;830019;2.0;;;;;;;;7;4;3.0;2.0;1.0;;5;1.372428;3.0;1.0;1.0;1.0;4.0;4.0;3.0;2.0;1.0;1.0;2.0;1.0;1.0;2.0;2.0;1.0;1.0;2.0;4.0;1.0;3.0;1.0;4.0;2.0;7.0;1.0;1.0;6.0;1.0;1.0;7.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;4.0;2.0;2.0;2.0;2.0;2.0;3.0;16.0;1.0;;3.0;3.0;2.0;3.0;;;;;;;;;;1.0;1.0;1.0;;;;;;;;;;
1093;115557;15;6;1;4;1;3;2;2;1;1;1;2;4;1;4;3;;;;;1;2;58;1;0;3;1;10.0;4;5.0;832002;;;;;;;;;6;1;4.0;3.0;;;5;0.3150729;4.0;3.0;3.0;2.0;4.0;4.0;2.0;1.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;4.0;2.0;5.0;3.0;4.0;5.0;7.0;5.0;7.0;7.0;7.0;7.0;2.0;2.0;6.0;6.0;4.0;2.0;5.0;5.0;3.0;5.0;5.0;8.0;1.0;;3.0;2.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
1106;115631;4;1;4;4;2;2;1;1;1;1;1;2;3;1;4;1;1.0;1.0;2.0;2.0;1;1;57;1;0;1;1;19.0;4;8.0;830090;2.0;;;;;;;;7;7;3.0;2.0;1.0;;5;0.3814265;1.0;1.0;1.0;1.0;1.0;4.0;2.0;2.0;2.0;1.0;2.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;4.0;4.0;1.0;2.0;3.0;3.0;4.0;3.0;3.0;5.0;4.0;3.0;2.0;3.0;3.0;3.0;2.0;2.0;2.0;2.0;4.0;3.0;2.0;3.0;3.0;4.0;4.0;4.0;1.0;;2.0;3.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
1111;115647;8;2;3;2;1;4;2;1;1;1;1;2;1;1;4;1;;;;;2;1;57;2;0;2;1;16.0;4;7.0;823003;;;;;;;;;9;4;3.0;2.0;1.0;;5;0.3548912;1.0;1.0;1.0;1.0;2.0;2.0;2.0;1.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;4.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;7.0;2.0;1.0;1.0;2.0;2.0;1.0;2.0;3.0;2.0;5.0;2.0;1.0;2.0;5.0;6.0;2.0;6.0;2.0;2.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
1133;115740;15;6;1;4;3;3;1;1;1;1;1;2;1;1;4;1;2.0;2.0;1.0;2.0;7;1;44;2;5;3;1;10.0;4;5.0;832002;2.0;;;;;;;;2;1;2.0;2.0;;;4;0.0900154;1.0;1.0;1.0;4.0;1.0;4.0;1.0;2.0;1.0;2.0;2.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;4.0;1.0;1.0;1.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;3.0;3.0;2.0;1.0;2.0;2.0;1.0;2.0;3.0;6.0;1.0;;2.0;2.0;3.0;4.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
1191;115961;2;4;1;3;1;2;2;1;1;1;1;1;5;2;4;1;;;;;1;1;21;1;0;2;1;10.0;4;5.0;831026;;2.0;2.0;1.0;2.0;2.0;2.0;2.0;8;1;4.0;7.0;;;2;0.3520558;1.0;4.0;3.0;4.0;1.0;1.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;4.0;1.0;1.0;1.0;4.0;2.0;1.0;2.0;2.0;2.0;1.0;4.0;2.0;4.0;1.0;1.0;6.0;6.0;6.0;6.0;5.0;6.0;5.0;3.0;3.0;5.0;3.0;16.0;1.0;;2.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
1205;115998;9;4;3;2;2;2;1;1;1;1;1;2;4;1;4;1;1.0;1.0;1.0;2.0;2;1;51;2;0;2;1;6.0;4;3.0;831026;2.0;;;;;;;;12;1;1.0;2.0;;;5;0.3518352;2.0;1.0;1.0;1.0;2.0;4.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;5.0;4.0;1.0;3.0;2.0;1.0;7.0;4.0;1.0;2.0;1.0;7.0;2.0;2.0;6.0;6.0;4.0;2.0;5.0;5.0;3.0;1.0;5.0;8.0;1.0;;3.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
