;nomen;revenu;agglo9;loc_log;stat_log;nb_voit;nb_tv;jardin;micro_onde;frigo;congelo;four;soins;situ_fin;situ_alim;manq_alim;viande;jard_potager;jard_verger;jard_pelouse;jard_poules;nbpers;sexe_chef;age_chefq;nbadu;nbenf;agglo5;ech;cspc;reg;pcschef;up;jard_rien;sitalim_regime;sitalim_temps;sitalim_argent;sitalim_depl;sitalim_rhf;sitalim_place;sitalim_autre;chef_diplo;chef_situprof;chef_statempl;chef_typempl;chef_atrav;chef_nbsal;tage_chef;pond_men;selcuileg;selcuivp;selcuivps;selcuioeuf;saliere;selcrud;typesel;chori;chprix;chlabel;chsani;chhabit;chmarq;chpres;chprod;chgout;chetiq;chnut;claim;inscuisson;insconserv;stokcons;micronde;consopc;dlcoeuf;dlcjamb;dlcsaum;dlcfrom;dlcpl;dlcyao;dlclaif;dlccrem;dlcvian;dlcpcsv;csvjamb;csvcharc;csvpc;csventrf;csvfromc;csvvian;nreprill;nreppate;nrepjamb;nrepsaum;nrepsauc;temp;thermo;tempfrig;alimcru;reste;puits;traiteau;traiteauch;traitcirc;traitusag;systion;systcharb;autsyst;fqtrait;entrprof;entrindi;chfacil;chnouv;chpub;nrchoix;traitnsp;nrtrait;systmemb;systmeca;systuv;systaut;systnsp;nrsyst;entrnsp
696;113009;12;3;3;1;2;2;1;2;1;2;1;2;4;1;4;3;1.0;2.0;1.0;2.0;4;1;43;2;2;2;1;6.0;5;3.0;821052;2.0;;;;;;;;11;1;3.0;2.0;;;4;0.4552442;1.0;1.0;1.0;2.0;2.0;4.0;1.0;2.0;2.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;4.0;2.0;4.0;2.0;6.0;3.0;1.0;1.0;7.0;1.0;7.0;3.0;7.0;1.0;7.0;7.0;2.0;1.0;6.0;1.0;4.0;2.0;5.0;5.0;1.0;5.0;5.0;4.0;1.0;;1.0;2.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
697;113011;15;3;3;2;2;5;2;1;1;1;1;2;1;1;4;1;;;;;2;1;64;2;0;2;1;16.0;5;7.0;821052;;;;;;;;;12;4;7.0;2.0;1.0;2.0;6;0.3654021;2.0;3.0;3.0;3.0;4.0;4.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;2.0;3.0;3.0;4.0;3.0;2.0;5.0;2.0;3.0;7.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;4.0;1.0;2.0;3.0;3.0;3.0;5.0;5.0;1.0;;2.0;1.0;3.0;3.0;;;;;;;;;;2.0;1.0;2.0;;;;;;;;;;
698;113014;9;3;1;2;1;2;1;1;1;1;1;2;2;1;4;1;2.0;2.0;1.0;2.0;1;2;60;1;0;2;1;10.0;5;5.0;821060;2.0;;;;;;;;11;1;3.0;2.0;;;6;0.3654021;4.0;3.0;3.0;2.0;3.0;4.0;1.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;3.0;2.0;1.0;1.0;1.0;4.0;7.0;4.0;7.0;7.0;1.0;7.0;2.0;6.0;6.0;1.0;4.0;2.0;5.0;5.0;2.0;2.0;5.0;6.0;2.0;1.0;2.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
699;113020;8;3;1;4;1;3;2;2;1;1;1;2;2;1;4;1;;;;;1;1;42;1;0;2;1;6.0;5;3.0;821060;;;;;;;;;10;1;3.0;2.0;;;4;0.4436052;4.0;1.0;4.0;4.0;3.0;4.0;5.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;4.0;4.0;1.0;3.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;2.0;1.0;3.0;2.0;2.0;3.0;2.0;16.0;1.0;;3.0;1.0;3.0;3.0;;;;;;;;;;1.0;2.0;2.0;;;;;;;;;;
700;113021;8;3;1;3;1;2;2;1;1;1;1;1;4;2;4;1;;;;;3;2;40;1;2;2;1;10.0;5;5.0;821060;;2.0;2.0;1.0;2.0;2.0;2.0;2.0;11;1;3.0;2.0;;;4;0.1218007;1.0;1.0;1.0;1.0;3.0;3.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;4.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;7.0;1.0;1.0;1.0;2.0;2.0;6.0;2.0;3.0;2.0;5.0;2.0;2.0;2.0;2.0;7.0;2.0;6.0;3.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
701;113026;2;5;2;3;1;2;2;1;1;1;1;1;5;2;3;2;;;;;4;2;36;1;3;3;1;10.0;5;5.0;822002;;2.0;2.0;1.0;2.0;2.0;2.0;2.0;7;2;3.0;1.0;1.0;;4;0.0820421;1.0;3.0;4.0;1.0;1.0;3.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;3.0;2.0;1.0;1.0;9.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;3.0;9.0;9.0;16.0;9.0;;1.0;1.0;4.0;4.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
702;113032;15;5;3;4;1;4;1;2;1;1;1;2;3;1;4;1;2.0;2.0;1.0;2.0;2;2;43;1;1;3;1;9.0;5;4.0;822002;2.0;;;;;;;;7;1;1.0;2.0;;;4;0.1640842;3.0;2.0;3.0;3.0;2.0;3.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;4.0;2.0;1.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;2.0;2.0;1.0;2.0;3.0;1.0;2.0;2.0;2.0;2.0;5.0;6.0;1.0;;3.0;2.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
703;113036;3;5;2;2;1;3;2;1;1;2;1;2;1;2;4;1;;;;;2;1;48;2;0;3;1;10.0;5;5.0;822002;;2.0;2.0;2.0;2.0;2.0;2.0;1.0;7;1;1.0;1.0;;;4;0.3281685;1.0;1.0;1.0;3.0;4.0;4.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;6.0;6.0;6.0;2.0;1.0;2.0;2.0;5.0;3.0;6.0;1.0;;3.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
704;113037;14;5;3;2;1;3;1;1;1;1;1;2;4;1;4;1;2.0;2.0;1.0;2.0;2;1;50;2;0;3;1;11.0;5;6.0;822002;2.0;;;;;;;;3;1;3.0;2.0;;;5;0.3281782;1.0;1.0;1.0;1.0;1.0;4.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;3.0;2.0;1.0;3.0;2.0;4.0;2.0;2.0;3.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;3.0;2.0;5.0;2.0;2.0;2.0;2.0;16.0;1.0;;2.0;2.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
705;113040;6;5;3;2;2;3;1;1;1;1;1;2;5;1;4;1;1.0;1.0;1.0;2.0;4;1;40;2;2;3;1;2.0;5;2.0;822002;2.0;;;;;;;;7;1;6.0;2.0;;0.0;4;0.1640844;2.0;2.0;3.0;2.0;2.0;3.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;4.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;;2.0;1.0;4.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
706;113041;14;5;3;4;2;3;2;1;1;1;1;2;4;1;4;1;;;;;3;1;58;2;1;3;1;10.0;5;5.0;822002;;;;;;;;;6;1;1.0;6.0;;;5;0.218779;4.0;4.0;4.0;4.0;4.0;4.0;1.0;2.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;4.0;2.0;3.0;1.0;4.0;1.0;6.0;7.0;6.0;3.0;3.0;2.0;2.0;2.0;7.0;7.0;1.0;1.0;6.0;2.0;3.0;1.0;3.0;3.0;3.0;3.0;3.0;4.0;2.0;4.0;2.0;3.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
707;113067;14;6;1;3;2;3;2;1;1;1;1;2;2;1;4;1;;;;;2;1;52;2;0;3;1;11.0;5;6.0;822008;;;;;;;;;7;1;3.0;2.0;;;5;0.3281685;1.0;1.0;2.0;1.0;4.0;3.0;2.0;2.0;1.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;4.0;1.0;2.0;1.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;6.0;2.0;5.0;3.0;2.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
708;113072;8;6;2;2;2;4;1;2;1;1;1;2;3;1;4;1;2.0;2.0;1.0;2.0;2;2;69;2;0;3;1;16.0;5;7.0;822008;2.0;;;;;;;;7;4;1.0;2.0;1.0;;6;1.180195;1.0;1.0;4.0;1.0;2.0;1.0;2.0;2.0;2.0;1.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;3.0;1.0;1.0;1.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;7.0;1.0;7.0;1.0;6.0;6.0;6.0;3.0;1.0;5.0;5.0;1.0;1.0;1.0;1.0;2.0;1.0;3.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
709;113073;11;6;2;1;1;2;1;1;1;1;1;2;3;1;4;1;2.0;2.0;1.0;2.0;4;1;45;2;2;3;1;11.0;5;6.0;822008;2.0;;;;;;;;7;1;3.0;2.0;;;4;0.1640846;1.0;1.0;1.0;1.0;4.0;4.0;2.0;2.0;1.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;3.0;2.0;2.0;5.0;2.0;1.0;7.0;1.0;3.0;7.0;3.0;1.0;1.0;7.0;9.0;2.0;2.0;6.0;3.0;4.0;2.0;5.0;3.0;5.0;3.0;5.0;5.0;2.0;4.0;3.0;2.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
