;nomen;revenu;agglo9;loc_log;stat_log;nb_voit;nb_tv;jardin;micro_onde;frigo;congelo;four;soins;situ_fin;situ_alim;manq_alim;viande;jard_potager;jard_verger;jard_pelouse;jard_poules;nbpers;sexe_chef;age_chefq;nbadu;nbenf;agglo5;ech;cspc;reg;pcschef;up;jard_rien;sitalim_regime;sitalim_temps;sitalim_argent;sitalim_depl;sitalim_rhf;sitalim_place;sitalim_autre;chef_diplo;chef_situprof;chef_statempl;chef_typempl;chef_atrav;chef_nbsal;tage_chef;pond_men;selcuileg;selcuivp;selcuivps;selcuioeuf;saliere;selcrud;typesel;chori;chprix;chlabel;chsani;chhabit;chmarq;chpres;chprod;chgout;chetiq;chnut;claim;inscuisson;insconserv;stokcons;micronde;consopc;dlcoeuf;dlcjamb;dlcsaum;dlcfrom;dlcpl;dlcyao;dlclaif;dlccrem;dlcvian;dlcpcsv;csvjamb;csvcharc;csvpc;csventrf;csvfromc;csvvian;nreprill;nreppate;nrepjamb;nrepsaum;nrepsauc;temp;thermo;tempfrig;alimcru;reste;puits;traiteau;traiteauch;traitcirc;traitusag;systion;systcharb;autsyst;fqtrait;entrprof;entrindi;chfacil;chnouv;chpub;nrchoix;traitnsp;nrtrait;systmemb;systmeca;systuv;systaut;systnsp;nrsyst;entrnsp
405;111991;8;1;3;2;1;3;1;1;1;1;1;2;2;1;4;1;1.0;1.0;1.0;2.0;2;1;76;2;0;1;1;16.0;5;7.0;430013;2.0;;;;;;;;12;4;1.0;2.0;1.0;;7;1.458021;1.0;1.0;4.0;6.0;1.0;4.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;4.0;2.0;1.0;2.0;4.0;2.0;1.0;1.0;7.0;7.0;1.0;7.0;7.0;7.0;1.0;1.0;2.0;6.0;6.0;6.0;3.0;2.0;5.0;5.0;1.0;5.0;5.0;99.0;1.0;;2.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
406;111992;5;1;3;2;1;4;1;1;1;1;1;2;4;1;4;1;1.0;2.0;1.0;1.0;4;2;51;2;2;1;1;10.0;5;5.0;430013;2.0;;;;;;;;6;1;4.0;1.0;;;5;0.2025238;4.0;4.0;4.0;4.0;4.0;4.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;1.0;4.0;1.0;7.0;1.0;7.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;3.0;1.0;5.0;1.0;6.0;1.0;;2.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
407;111993;15;1;3;2;1;2;1;2;1;1;1;2;4;1;4;1;1.0;1.0;1.0;1.0;2;1;59;2;0;1;1;3.0;5;2.0;430013;2.0;;;;;;;;7;1;7.0;2.0;;0.0;5;0.4050476;4.0;3.0;3.0;4.0;4.0;4.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;1.0;4.0;2.0;7.0;7.0;1.0;1.0;7.0;1.0;1.0;7.0;7.0;7.0;2.0;2.0;6.0;1.0;3.0;2.0;5.0;5.0;5.0;1.0;5.0;16.0;1.0;;3.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
408;111994;9;1;3;2;2;2;1;1;1;1;1;2;2;1;4;1;2.0;2.0;1.0;2.0;4;1;36;2;2;1;1;11.0;5;6.0;430013;2.0;;;;;;;;5;1;3.0;2.0;;;4;0.7197691;1.0;1.0;1.0;1.0;4.0;4.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;5.0;2.0;3.0;2.0;9.0;9.0;9.0;9.0;9.0;9.0;7.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;99.0;9.0;;3.0;9.0;9.0;9.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
409;111996;11;1;3;2;2;4;1;1;1;1;1;2;2;1;4;1;1.0;1.0;1.0;2.0;3;1;55;3;0;1;1;10.0;5;5.0;430013;2.0;;;;;;;;6;1;2.0;2.0;;;5;0.4050476;1.0;1.0;1.0;1.0;1.0;1.0;5.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;3.0;2.0;4.0;1.0;1.0;4.0;1.0;4.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;3.0;3.0;2.0;2.0;2.0;5.0;1.0;;2.0;1.0;3.0;1.0;2.0;1.0;2.0;1.0;2.0;;2.0;1.0;2.0;2.0;2.0;2.0;;2.0;;2.0;2.0;2.0;2.0;2.0;;2.0
410;111998;8;1;3;3;2;3;2;1;1;1;1;1;5;1;4;1;;;;;5;1;30;2;3;1;1;11.0;5;6.0;430013;;;;;;;;;7;1;3.0;2.0;;;4;0.2179613;3.0;3.0;3.0;3.0;3.0;4.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;4.0;4.0;1.0;1.0;4.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;5.0;3.0;3.0;5.0;5.0;16.0;1.0;;3.0;2.0;3.0;3.0;;;;;;;;;;1.0;2.0;1.0;;;;;;;;;;
411;112005;14;1;3;2;1;2;1;1;1;1;2;2;2;1;4;1;1.0;2.0;1.0;2.0;3;1;39;2;1;1;1;1.0;5;1.0;430057;2.0;;;;;;;;9;1;7.0;9.0;;0.0;4;0.2700318;1.0;3.0;2.0;1.0;4.0;4.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;1.0;2.0;2.0;1.0;1.0;4.0;2.0;1.0;2.0;7.0;3.0;7.0;3.0;7.0;1.0;1.0;7.0;6.0;6.0;6.0;3.0;3.0;1.0;5.0;2.0;3.0;5.0;5.0;7.0;1.0;;2.0;2.0;4.0;4.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
412;112007;3;1;3;2;1;4;1;1;1;1;1;2;2;1;4;1;1.0;1.0;1.0;2.0;3;1;55;3;0;1;1;11.0;5;6.0;430057;2.0;;;;;;;;7;1;4.0;2.0;;;5;0.4050477;3.0;4.0;4.0;4.0;4.0;4.0;5.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;4.0;5.0;2.0;1.0;4.0;1.0;1.0;3.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;6.0;6.0;6.0;6.0;6.0;6.0;3.0;3.0;3.0;3.0;3.0;16.0;1.0;;1.0;2.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
413;112008;4;1;3;2;2;3;1;1;1;1;1;2;1;1;4;1;2.0;2.0;1.0;2.0;2;1;59;2;0;1;1;9.0;5;4.0;430057;2.0;;;;;;;;9;1;1.0;2.0;;;5;0.4050476;3.0;3.0;4.0;2.0;3.0;9.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;3.0;3.0;2.0;2.0;2.0;3.0;2.0;2.0;7.0;2.0;1.0;1.0;1.0;1.0;6.0;6.0;3.0;1.0;5.0;5.0;1.0;1.0;5.0;6.0;2.0;8.0;1.0;1.0;3.0;3.0;;;;;;;;;;2.0;2.0;2.0;;;;;;;;;;
414;112012;3;1;3;2;2;3;1;1;1;1;1;2;2;1;4;1;1.0;1.0;1.0;2.0;2;1;48;2;0;1;1;11.0;5;6.0;430057;2.0;;;;;;;;6;1;4.0;2.0;;;4;0.4050477;4.0;4.0;4.0;4.0;1.0;5.0;1.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;4.0;4.0;3.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;3.0;2.0;2.0;2.0;3.0;2.0;2.0;16.0;2.0;98.0;3.0;1.0;3.0;3.0;;;;;;;;;;1.0;2.0;2.0;;;;;;;;;;
